heat_top_hat/cooled,heat_top_hat/middle,heat_top_hat/measure,heat_top_hat/1mmAbove,heat_top_hat/cooled_1mm_above
251.54521554901677,251.56005621658852,251.55869663545462,251.55756822580472,251.54516612093087
251.54518774910625,251.5596078388275,251.5582867872046,251.55719043701112,251.54513980261817
251.5451571832302,251.55911485888532,251.5578361695248,251.55677506556728,251.5451108634442
251.54512406764064,251.55858076377936,251.5573479697885,251.55632504973397,251.54507950834716
251.5450886159782,251.55800899841944,251.55682533688005,251.555843292291,251.54504593979078
251.54505106943165,251.55740345201013,251.5562718257996,251.55533307037211,251.54501038632398
251.54501164220895,251.55676757860675,251.5556905937909,251.55479729446324,251.54497305094807
251.5449705573033,251.55610497395872,251.55508492761592,251.55423899443898,251.5449341449828
251.54492803770816,251.5554192338159,251.55445811403703,251.5536612001739,251.54489387974814
251.54488429508496,251.55471377116973,251.55381327276302,251.5530667875534,251.54485245583268
251.54483957486653,251.55399254366475,251.55315402135264,251.5524590913793,251.54481010580648
251.54479408899593,251.55325896883454,251.55248348366644,251.5518409913641,251.5447670305248
251.5447480486319,251.5525164515674,251.5518047720063,251.55121535656525,251.54472343010022
251.5447017003838,251.5517689684762,251.5511215212694,251.55058553776746,251.54467953821703
251.54465525552067,251.55101992622934,251.5504368453847,251.54995440552807,251.54463555509224
251.54460893703606,251.55027292057662,251.5497540311146,251.54932498972187,251.54459169204586
251.54456296792333,251.54953154726766,251.5490763652212,251.54870032022336,251.54454816039785
251.54451755964584,251.5487992160995,251.5484069644933,251.54808327022675,251.54450516054968
251.54447295848917,251.5480798984706,251.54774945906178,251.5474771861221,251.54446292587815
251.54442937574157,251.54737700135504,251.54710696313498,251.54688493872473,251.54442165661882
251.54438702373443,251.5466939485438,251.54648260629324,251.54630941302077,251.54438155399603
251.54434614718883,251.54603468620965,251.5458799956093,251.54575393414385,251.54434284990347
251.54430695808958,251.54540263255842,251.54530225555823,251.54522138237377,251.54430574523693
251.5442696794301,251.54480138333986,251.54475267290232,251.54471478758535,251.54427045131646
251.54423453420387,251.54423453430374,251.54423453440376,251.5442371796531,251.54423717946202
251.5442016901707,251.54370479052298,251.54375031268518,251.54379083795325,251.5442060886607
251.54417115150616,251.54321221936894,251.54330006932807,251.54337581923986,251.54417718285535
251.5441428497567,251.54275571696098,251.54288279530957,251.5429911933659,251.54415039718805
251.54411671875943,251.54233421635755,251.5424975153716,251.54263606131053,251.54412566897233
251.5440927121299,251.54194696965024,251.54214354587387,251.54230979285146,251.5441029542377
251.54407076315567,251.54159290103334,251.54181990345592,251.54201148149855,251.5440821897766
251.5440508120886,251.5412710470372,251.54152570744003,251.5417403154101,251.5440633189724
251.54403279918048,251.54098044419223,251.54126007714837,251.5414954827443,251.54404628520842
251.54401666078795,251.54072006617952,251.54102207445493,251.54127611871053,251.54403102818597
251.5440023454113,251.54048908261183,251.54081094032804,251.5410815235867,251.54401749908646
251.54398978893389,251.54028645953952,251.54062572966654,251.54091082615224,251.54400563716254
251.54397892904038,251.54011119205796,251.54046552391853,251.540763179661,251.5439953833745
251.5439697115292,251.53996240621174,251.54032952422787,251.5406378476786,251.54398668634255
251.54396207365744,251.53983909020525,251.54021680574388,251.5405339776523,251.5439794866217
251.54395595567712,251.53974028056888,251.54012648778883,251.54045075774042,251.5439737275954
251.54395129783998,251.53966501383297,251.54005768968486,251.5403873761011,251.54396935264677
251.54394803973815,251.5396123158479,251.5400095209923,251.5403430119038,251.54396630454423
251.54394612327863,251.53958124991468,251.5399811255031,251.54031687584362,251.54396452821933
251.54394548770256,251.5395708362262,251.53997160760622,251.5403081423227,251.5439639661076
251.54394607356312,251.53958011612622,251.53998009102395,251.54031600356603,251.54396456188846
251.5439478207993,251.53960812118908,251.54000569054784,251.54033964353422,251.54396625862796
251.5439506696593,251.5396538878411,251.5400475254052,251.5403782503086,251.54396899971618
251.54395456039492,251.53971645261262,251.54010471491853,251.5404310120474,251.54397272853654
251.543959433258,251.539794852034,251.54017637840983,251.54049711690865,251.5439773884722
251.5439652300971,251.53988814833622,251.54026165869388,251.54057577471815,251.54398292443068
251.54397188818393,251.53999533008547,251.54035963124988,251.54066613319563,251.54398927694922
251.5439793491385,251.540115455829,251.54046943552515,251.5407673990625,251.54399639071872
251.54398755540313,251.54024759737015,251.54059022308425,251.54087879021054,251.5440042112094
251.54399644301606,251.54039072339026,251.54072105123018,251.54099943760357,251.5440126777892
251.544005954237,251.54054390274894,251.5408610688366,251.54112855665272,251.5440217357554
251.54401602931782,251.5407061719764,251.5410093952257,251.54126533551613,251.54403132849114
251.5440266085104,251.54087656760316,251.54116514971983,251.54140896235216,251.54404139937998
251.5440376349406,251.54105417245233,251.54132749395626,251.5415586643387,251.54405189454053
251.54404904320302,251.5412379319323,251.54149546396494,251.54171355282796,251.5440627519714
251.5440607763174,251.54142692715587,251.54166821981983,251.54187285355655,251.5440739176908
251.54407277763625,251.5416202445978,251.54184492649608,251.54203579677977,251.54408533803246
251.54408498125517,251.54181682162329,251.54202461267158,251.5422014870716,251.54409695052144
251.5440973304663,251.54201574373664,251.5422064424344,251.54236915386952,251.5441087014343
251.54410976552163,251.5422160474683,251.54238953510696,251.54253798533182,251.5441205341545
251.54412222667295,251.54241676934862,251.54257301001135,251.54270716961665,251.5441323920653
251.54413465734424,251.54261699700416,251.54275603317578,251.5428759379505,251.54414422156893
251.54414699141148,251.54281566426295,251.54293763004472,251.54304339192564,251.544155959981
251.54415917231506,251.54301185901477,251.54311696688683,251.54320876299016,251.54416755371926
251.54417114333827,251.54320466661702,251.54329320765586,251.54337128045873,251.54417894905282
251.5441828385924,251.54339302469603,251.54346538126848,251.54353004912355,251.54419008351985
251.54419420142307,251.54357601961232,251.5436326525954,251.54368429914445,251.54420090344843
251.54420517208203,251.5437526878962,251.54379414095877,251.54383321867954,251.54421135222177
251.54421569082126,251.54392206607804,251.54394896568093,251.5439759958872,251.5442213732233
251.54422570038395,251.54408323079974,251.54409628274914,251.54411185273875,251.5442309122111
251.54423513588532,251.54423513588554,251.54423513588588,251.5442399076739,251.54423990767327
251.54424395283388,251.54437706381918,251.54436486923214,251.54435955611183,251.54424831746482
251.54425215663753,251.54450910170598,251.54448556240877,251.54447087146838,251.54425614672823
251.54425975911235,251.54463144017453,251.54459738966293,251.54457401434706,251.54426340663665
251.54426677844842,251.5447443724429,251.54470061901677,251.5446692318398,251.54427011444545
251.54427323065784,251.54484815667473,251.54479548644997,251.54475674148617,251.54427628533207
251.54427913175286,251.544943051034,251.5448822279424,251.54483676082594,251.54428193447427
251.5442844990524,251.545029334686,251.54496109867102,251.54490952511048,251.54428707830277
251.54428934582432,251.54510722168067,251.5450322942918,251.5449752146776,251.54429172936497
251.54429368952265,251.54517699336034,251.54509607197147,251.5450340666129,251.5442959042196
251.5442975470859,251.54523892275583,251.54515268127986,251.5450863109992,251.5442996189371
251.54430093255485,251.5452932363841,251.54520232926853,251.5451321386784,251.54430288679674
251.54430386299086,251.5453402092548,251.5452452673158,251.54517178140054,251.54430572398536
251.5443063544061,251.54538009953168,251.5452817314015,251.54520545670525,251.54430814568053
251.5443084228127,251.5454131653785,251.54531195750528,251.54523338213215,251.54431016705988
251.54431008459753,251.54543967092468,251.54533618706031,251.5452557802641,251.54431180367183
251.54431135492558,251.5454598608208,251.5453546436936,251.54527285722168,251.54431306985953
251.54431225028566,251.54547400084442,251.54536757034478,251.5452848369762,251.5443139812681
251.54431278678283,251.54548235057698,251.54537520428974,251.54529193827884,251.54431455317922
251.544312980158,251.54548516396315,251.54537777765103,251.54529437508054,251.54431480048112
251.54431284660603,251.5454827020343,251.54537552902985,251.54529236735397,251.5443147385406
251.54431240213907,251.5454752229541,251.54536869440588,251.54528613263878,251.54431438253516
251.54431166276933,251.54546298488643,251.54535750975896,251.54527588847466,251.54431374764255
251.54431064421394,251.54544624115536,251.5453422066455,251.54526184834086,251.5443128487777
251.54430936300994,251.5454252585509,251.5453230289293,251.54524423701062,251.54431170158165
251.5443078349439,251.54540029151647,251.54530020918983,251.54522326890623,251.5443103210351
251.54430607554946,251.5453715904148,251.5452739762766,251.545199155012,251.54430872187962
251.5443041017429,251.54533942815684,251.54524457964848,251.5451721252581,251.5443069201147
251.544301929115,251.5453040560263,251.54521224899676,251.54514239140468,251.5443049305359
251.54429957367788,251.5452657321871,251.5451772203012,251.54511017099148,251.54430276832085
251.54429705144375,251.54522471480294,251.5451397295416,251.54507568155822,251.54430044864716
251.54429437772257,251.54518125062316,251.5451000022646,251.54503913104529,251.54429798604514
251.54429156989875,251.54513562011616,251.5450582948369,251.54500075574924,251.5442953969564
251.54428864331857,251.54508807062163,251.54501483334485,251.54496076410774,251.54429269594561
251.54428561320694,251.5450388475142,251.5449698420784,251.5449193629034,251.54428989746316
251.5442824971307,251.54498823421014,251.54492358009884,251.5448767909157,251.54428701812236
251.5442793103388,251.544936476476,251.54487627205458,251.5448332552573,251.5442840723962
251.54427606884363,251.5448838324758,251.54482815392544,251.54478897346803,251.5442810754625
251.54427278865717,251.54483056037307,251.5447794616911,251.5447441630874,251.54427804249866
251.5442694849447,251.5447769045732,251.5447304187557,251.54469903008217,251.54427498789914
251.54426617541296,251.5447231507616,251.54468128625447,251.54465381514208,251.54427192840856
251.5442628752307,251.54466954340506,251.54463228764777,251.5446087242854,251.54426887842453
251.54425959957635,251.54461632712042,251.5445836465331,251.54456396365765,251.5442658523547
251.5442563661424,251.5445637873682,251.5445356238401,251.544519773758,251.5442628669289
251.5442531900987,251.5445121686285,251.54448844304136,251.54447636061653,251.54425993654647
251.54425008745739,251.54446172906515,251.5444423401166,251.54443394177298,251.54425707638492
251.54424707423078,251.54441272684204,251.54439755104562,251.54439273476703,251.54425430162195
251.54424416570137,251.5443654082506,251.54435430095674,251.5443529471561,251.5442516267646
251.54424137937372,251.54432005573236,251.54431284801998,251.5443148168938,251.54424906836306
251.54423873050143,251.54427691511177,251.54427341693665,251.54427855114383,251.54424664089674
251.54423623447883,251.54423623447857,251.54423623447883,251.54424435897946,251.5442443589792
251.5442339052161,251.54419823832026,251.54420150584258,251.5442124295196,251.5442422357535
251.54423174115047,251.54416290128185,251.54416920785243,251.5441827414263,251.5442402697643
251.5442297379953,251.54413015419183,251.5441392772813,251.54415523641862,251.544238456954
251.54422789146372,251.5440999278787,251.54411165090178,251.54412985621565,251.5442367932646
251.54422619685457,251.5440721463683,251.54408625926925,251.54410653682757,251.54423527426798
251.54422465074768,251.54404675469587,251.54406305214104,251.5440852318983,251.544233896683
251.54422324840323,251.5440236762682,251.54404195950664,251.54406587691616,251.54423265604473
251.54422198522866,251.54400283686147,251.54402291352116,251.54404840936678,251.54423154802845
251.54422085758296,251.5439841779571,251.54400586069355,251.54403277989843,251.54423056914268
251.54421986083847,251.54396762476551,251.543990732662,251.54401892551974,251.5442297150294
251.54421899070854,251.54395310811523,251.54397746619924,251.54400678794997,251.54422898163065
251.5442182429063,251.54394055883478,251.5439659980779,251.5439963089081,251.54422836488877
251.54421761299872,251.54392990526304,251.5439562627959,251.54398742804017,251.544227860631
251.5442170970204,251.54392108366733,251.54394820209583,251.54398009159894,251.54422746505676
251.5442166905087,251.54391402190936,251.54394175003947,251.54397423882816,251.544227173965
251.54421638911273,251.54390864965322,251.54393684233585,251.54396981049095,251.54422698326178
251.54421618869924,251.54390490046265,251.54393341825653,251.54396675056097,251.54422688898597
251.54421608489105,251.54390270357783,251.543931413123,251.5439649994439,251.5442268870184
251.54421607340132,251.54390198982708,251.54393076370795,251.54396449885877,251.54422697330114
251.54421614994354,251.5439026900392,251.54393140678425,251.54396519052486,251.54422714377665
251.54421631028234,251.5439047357325,251.54393327975612,251.5439670167689,251.54422739446116
251.54421655004782,251.5439080566734,251.54393631842382,251.5439699183626,251.54422772116757
251.544216864984,251.543912584045,251.54394045988502,251.54397383734997,251.54422811989238
251.54421725091152,251.54391825026568,251.5439456423666,251.54397871681678,251.54422858670557
251.54421770334525,251.54392498324881,251.5439517999749,251.54398449597198,251.5442291173096
251.54421821808833,251.54393271513052,251.5439588706788,251.5439911176632,251.54422970775764
251.54421879085405,251.54394137673933,251.54396679125108,251.54399852360976,251.5442303539919
251.54421941735572,251.54395089890383,251.5439754984645,251.5440066555306,251.54423105195463
251.54422009348562,251.54396121518832,251.54398493159343,251.54401545747834,251.54423179778473
251.54422081461001,251.54397225112575,251.54399502256837,251.54402486665387,251.5442325870418
251.54422157660915,251.5439839400868,251.54400571048663,251.54403482694622,251.54423341585303
251.54422237540498,251.54399621611077,251.54401693505673,251.54404528280887,251.54423428038606
251.54422320630096,251.54400900372735,251.5440286272921,251.54405617059604,251.54423517613978
251.54422406521056,251.54402223683562,251.54404072677303,251.54406743464264,251.54423609927343
251.54422494784677,251.54403584626374,251.54405317027204,251.54407901666752,251.54423704572906
251.54422584992295,251.54404976284042,251.544065894562,251.54409085839004,251.54423801144895
251.54422676738892,251.5440639210426,251.54407883975148,251.5441029046333,251.54423899262815
251.54422769548728,251.54407824443638,251.54409193597306,251.54411509093745,251.5442399847057
251.5442286301644,251.54409266744668,251.54410512328775,251.54412736208172,251.54424098387324
251.54422956737332,251.54410712460023,251.54411834184972,251.54413966293185,251.54424198632952
251.5442305023468,251.5441215393103,251.54413152165176,251.544151928898,251.54424298750294
251.54423143103782,251.54413584610472,251.54414460284897,251.54416410484657,251.54424398359197
251.54423234915959,251.5441499758121,251.5441575222142,251.54417613249683,251.5442449705389
251.5442332524255,251.54416385926095,251.54417021652017,251.5441879535678,251.5442459442859
251.5442341367723,251.54417743070707,251.5441826256735,251.54419951269836,251.54424690101757
251.54423499745974,251.5441906140172,251.54419468008132,251.54421074567819,251.5442478361856
251.54423583042995,251.54420334353657,251.54420631973193,251.54422159722105,251.54424874597936
251.54423663159696,251.5442155531461,251.54421748418918,251.54423201165068,251.54424962656242
251.5442373962629,251.54422716740942,251.5442281044972,251.5442419253425,251.54425047342534
251.54423812035046,251.54423812035003,251.54423812035031,251.54425128274002,251.5442512827397
251.5442388004796,251.54424835741492,251.54424748188347,251.54426003788043,251.54425205130715
251.54423943689733,251.54425788252493,251.54425619268102,251.54426819407297,251.5442527793667
251.54424003090375,251.54426671639317,251.5442642716776,251.54427576881034,251.54425346818797
251.54424058334877,251.5442748730409,251.54427173168776,251.54428277384568,251.54425411851705
251.54424109554336,251.54428237335625,251.54427859180615,251.544289226819,251.54425473163346
251.54424156875737,251.54428923755557,251.54428487051337,251.5442951448051,251.54425530877901
251.54424200390244,251.54429548066818,251.5442905815454,251.54430054040512,251.54425585075666
251.54424240225816,251.54430112307116,251.5442957435298,251.54430543082907,251.54425635881714
251.54424276497824,251.54430618330377,251.54430037341308,251.54430983170425,251.5442568340589
251.54424309321612,251.5443106799053,251.5443044881417,251.5443137586579,251.54425727758004
251.54424338819703,251.54431463235858,251.54430810552597,251.5443172281482,251.54425769058122
251.5442436509235,251.5443180571834,251.54431124066411,251.54432025402951,251.5442580739493
251.544243882629,251.54432097399985,251.54431391149168,251.54432285287535,251.54425842889233
251.54424408451501,251.5443234019075,251.54431613546865,251.54432504082155,251.54425875658913
251.54424425763213,251.54432535820675,251.54431792840668,251.54432683237883,251.54425905797066
251.5442444031894,251.54432686212022,251.54431930787814,251.54432824378642,251.54425933422243
251.54424452234025,251.54432793218697,251.54432029082946,251.54432929067156,251.54425958644285
251.54424461623856,251.5443285869467,251.54432089420746,251.54432998866176,251.5442598157305
251.54424468605256,251.54432884495523,251.54432113497512,251.54433035343618,251.5442600232339
251.54424473290052,251.5443287246238,251.54432102995932,251.54433040043878,251.54426020994555
251.54424475795693,251.54432824460778,251.54432059621405,251.54433014543224,251.54426037701967
251.54424476237392,251.5443274231941,251.54431985045656,251.5443296038699,251.54426052559035
251.5442447473031,251.5443262793465,251.54431881001864,251.54432879165967,251.54426065668017
251.54424471390183,251.5443248314369,251.54431749169524,251.54432772432608,251.5442607714278
251.54424466332367,251.54432309800458,251.5443159124329,251.5443264174966,251.54426087093162
251.5442445967222,251.54432109758883,251.54431408917807,251.54432488679845,251.54426095629
251.54424451522846,251.54431884812305,251.54431203832493,251.54432314738844,251.54426102861837
251.54424442003784,251.54431636930187,251.5443097778734,251.5443212157876,251.5442610889781
251.54424431228523,251.54431367911997,251.5443073242734,251.544319107204,251.54426113848788
251.544244193092,251.54431079535527,251.54430469377715,251.54431683666436,251.54426117825489
251.5442440636732,251.5443077380273,251.54430190468133,251.54431442096183,251.54426120935753
251.5442439251535,251.54430452496132,251.5442989732812,251.5443118751625,251.5442612329056
251.5442437786862,251.54430117469633,251.5442959165231,251.54430921489347,251.5442612499973
251.54424362542508,251.54429770577175,251.5442927513537,251.54430645578225,251.54426126173115
251.54424346648238,251.54429413580192,251.5442894938755,251.54430361271912,251.54426126920686
251.54424330309334,251.5442904851576,251.54428616270624,251.54430070279,251.5442612735193
251.54424313637156,251.54428677147632,251.54428277396963,251.54429774090454,251.54426127576923
251.54424296742715,251.54428301233102,251.54427934373047,251.54429474191915,251.54426127705523
251.54424279750057,251.54427922818937,251.54427589069493,251.5442917229996,251.54426127847535
251.5442426277022,251.5442754366333,251.544272430936,251.54428869900954,251.54426128112829
251.5442424591859,251.54427165620223,251.54426898140034,251.54428568557643,251.54426128611246
251.54424229310513,251.54426790543542,251.54426555903441,251.5442826983274,251.54426129452625
251.54424213057243,251.54426420193195,251.54426217992702,251.54427975214247,251.544261307472
251.54424197282492,251.54426056613096,251.54425886275806,251.54427686416037,251.54426132604158
251.54424182097395,251.5442570156167,251.5442556236028,251.54427404924826,251.54426135133613
251.54424167613726,251.54425356806115,251.5442524786165,251.5442713223483,251.54426138446365
251.5442415395428,251.54425024377235,251.5442494463593,251.54426870048707,251.54426142650578
251.54424141230598,251.54424706039288,251.54424654295974,251.54426619858162,251.54426147856816
251.5442412955806,251.54424403646223,251.54424378536453,251.5442638322595,251.54426154174936
251.54424119052013,251.54424119051964,251.54424119052013,251.544261617148,251.5442616171476
251.54424109801346,251.54423853653321,251.54423877119638,251.54425956506986,251.5442617056557
251.54424101804784,251.5442360748163,251.5442365276769,251.54425767620123,251.5442618071772
251.54424095029526,251.544233799704,251.54423445478568,251.5442559458219,251.54426192145186
251.54424089444024,251.5442317057224,251.54423254752135,251.54425436937416,251.5442620482326
251.54424085020847,251.54422978898165,251.5442308023252,251.54425294349016,251.5442621871734
251.54424081728146,251.54422804396197,251.544229214154,251.54425166357322,251.54426233802403
251.5442407953565,251.54422646570262,251.5442277784739,251.54425052544966,251.54426250050335
251.5442407841309,251.54422504924284,251.5442264907507,251.5442495249457,251.5442626743303
251.54424078330297,251.5442237893191,251.54422534617544,251.54424865768232,251.5442628592725
251.5442407925704,251.54422268161457,251.54422434079916,251.54424791992892,251.54426305495403
251.54424081162884,251.54422172082602,251.54422346977654,251.5442473072728,251.5442632611398
251.54424084018413,251.544220901801,251.54422272840017,251.54424681542952,251.5442634776054
251.54424087791892,251.5442202199969,251.54422211251463,251.54424644047631,251.54426370395893
251.54424092453647,251.5442196702253,251.54422161737958,251.5442461780981,251.5442639399732
251.54424097973418,251.5442192475256,251.5442212384611,251.5442460241213,251.54426418536733
251.54424104320918,251.54421894693692,251.54422097122512,251.544245974372,251.54426443986003
251.54424111467813,251.5442187634662,251.54422081110997,251.54424602470195,251.5442647032388
251.54424119380164,251.54421869224558,251.5442207536627,251.54424617091075,251.54426497508763
251.5442412802942,251.5442187282525,251.54422079429472,251.5442464088248,251.54426525519176
251.54424137387804,251.54421886657434,251.54422092851803,251.54424673436472,251.5442655433449
251.5442414742024,251.54421910217846,251.5442211517289,251.5442471431891,251.5442658391182
251.54424158098757,251.54421943012662,251.54422145941584,251.54424763119658,251.5442661423034
251.54424169393093,251.5442198454582,251.54422184704495,251.54424819421342,251.5442664526194
251.54424181272958,251.54422034321226,251.5442223100821,251.54424882806583,251.5442667697851
251.54424193711355,251.54422091858493,251.5442228441387,251.54424952876766,251.54426709360314
251.54424206671615,251.54422156631983,251.54422344440636,251.54425029178557,251.54426742362648
251.544242201266,251.54422228159382,251.54422410647896,251.5442511131169,251.54426775965618
251.5442423404964,251.54422305965284,251.54422482601353,251.54425198881847,251.5442681014993
251.54424248403342,251.54422389513684,251.54422559810675,251.5442529142675,251.54426844869965
251.5442426316093,251.5442247832764,251.54422641840168,251.5442538855076,251.54426880106297
251.54424278292132,251.5442257191107,251.54422728236418,251.54425489836507,251.54426915830808
251.54424293766678,251.54422669767916,251.54422818546038,251.54425594866615,251.544269520154
251.54424309558385,251.54422771428554,251.5442291234004,251.5442570325185,251.54426988641384
251.5442432562887,251.54422876344762,251.544230091169,251.54425814519252,251.5442702566189
251.54424341951875,251.54422984046022,251.544231084468,251.54425928278792,251.54427063058128
251.54424358501393,251.5442309406468,251.54423209902546,251.54426044142983,251.54427100811705
251.54424375238662,251.5442320584823,251.544233129787,251.54426161635044,251.54427138875167
251.5442439213762,251.54423318928474,251.54423417247568,251.54426280367014,251.54427177230025
251.54424409168007,251.54423432809364,251.54423522255772,251.54426399921525,251.5442721584818
251.54424426299545,251.54423546994806,251.54423627549892,251.54426519881198,251.54427254701505
251.5442444350636,251.54423661017842,251.54423732703384,251.54426639859327,251.54427293771923
251.54424460749377,251.54423774323922,251.54423837208924,251.5442675937704,251.54427333011316
251.54424478002719,251.5442388644622,251.54423940640066,251.54426878047695,251.54427372401562
251.5442449524051,251.54423996916657,251.5442404256926,251.54426995483766,251.54427411924652
251.54424512423662,251.5442410518252,251.54424142490836,251.54427111207687,251.54427451532263
251.54424529526312,251.5442421077623,251.54424239977692,251.54427224832318,251.54427491206377
251.5442454651818,251.54424313201721,251.5442433457642,251.5442733594028,251.54427530918875
251.54424563368997,251.54424411962913,251.54424425833625,251.54427444114208,251.54427570641656
251.54424580052745,251.54424506587384,251.54424513317778,251.54427548963102,251.54427610356777
251.544245965306,251.54424596530515,251.54424596530598,251.54427650015828,251.54427650015788
251.54424612783106,251.54424681425928,251.54424675137486,251.54427746970714,251.5442768960693
251.544246288167,251.54424761322056,251.54424749183025,251.5442783987583,251.5442772914318
251.5442464463207,251.5442483631157,251.54424818751468,251.54427928796866,251.54427768613368
251.54424660242233,251.54424906549087,251.54424883984458,251.54428013871336,251.5442780803666
251.5442467565607,251.54424972168147,251.54424945004104,251.5442809521246,251.54427847422107
251.54424690882476,251.54425033302292,251.5442500193254,251.5442817293346,251.54427886778777
251.54424705934173,251.54425090099053,251.54425054904945,251.54428247166135,251.54427926125788
251.54424720812332,251.54425142662913,251.5442510401634,251.54428317985708,251.54427965452038
251.54424735529733,251.54425191142525,251.5442514940292,251.54428385524866,251.54428004776682
251.5442475009896,251.54425235682305,251.54425191197032,251.5442844991291,251.54428044118828
251.54424764521445,251.54425276393036,251.5442522949944,251.5442851123012,251.54428083467386
251.54424778809835,251.5442531342015,251.54425264443412,251.54428569606597,251.5442812284149
251.5442479297302,251.54425346897202,251.54425296151078,251.5442862515559,251.54428162250198
251.5442480701987,251.5442537695771,251.54425324744545,251.5442867799029,251.5442820170255
251.54424820962836,251.54425403741672,251.54425350352108,251.5442872823647,251.54428241217724
251.54424834803677,251.54425427368943,251.5442537308283,251.5442877598166,251.54428280784555
251.54424848554856,251.54425447980333,251.5442539306574,251.5442882135227,251.544283204222
251.5442486222875,251.5442546571355,251.54425410427072,251.54428864472266,251.54428360149888
251.54424875827257,251.54425480693104,251.54425425280107,251.5442890543284,251.54428399956336
251.54424889362775,251.54425493057428,251.54425437751726,251.54428944358528,251.54428439860777
251.54424902844184,251.54425502940057,251.54425447964047,251.5442898136255,251.54428479872237
251.54424916280368,251.54425510474533,251.54425456039192,251.54429016558137,251.54428519999786
251.5442492968366,251.54425515795484,251.54425462100585,251.54429050066872,251.5442856026279
251.54424943056063,251.5442551903375,251.54425466267264,251.5442908198485,251.544286006497
251.54424956409923,251.54425520324523,251.54425468663158,251.54429112434093,251.54428641179862
251.54424969757525,251.54425519800972,251.54425469410378,251.54429141535095,251.54428681872758
251.54424983100944,251.54425517596948,251.54425468630686,251.54429169386214,251.54428722716614
251.5442499645247,251.5442551384607,251.54425466446597,251.54429196108282,251.54428763730886
251.54425009821003,251.5442550868188,251.5442546298023,251.54429221814533,251.54428804924623
251.54425023215418,251.54425502237916,251.54425458353708,251.5442924661818,251.54428846306877
251.54425036648053,251.5442549464564,251.54425452687568,251.54429270638502,251.54428887897367
251.5442505012093,251.54425486042518,251.54425446106876,251.54429293976466,251.54428929683877
251.5442506364635,251.54425476560263,251.54425438732406,251.54429316751518,251.5442897168606
251.5442507723671,251.54425466329735,251.5442543068416,251.54429339082563,251.54429013923826
251.54425090893923,251.5442545548972,251.54425422088391,251.54429361071408,251.54429056384595
251.5442510463036,251.54425444171244,251.54425413065246,251.54429382837048,251.5442909908821
251.54425118454907,251.54425432507833,251.5442540373685,251.54429404492706,251.5442914204373
251.5442513237644,251.54425420633027,251.544253942253,251.54429426151597,251.54429185260196
251.5442514640747,251.5442540867732,251.54425384650293,251.54429447932554,251.54429228757843
251.54425160549698,251.5442539678039,251.54425375138868,251.54429469937674,251.54429272523453
251.54425174815586,251.54425385072722,251.54425365810692,251.5442949228573,251.54429316577176
251.54425189217721,251.54425373684984,251.54425356785623,251.54429515095845,251.5442936093946
251.54425203757637,251.54425362756592,251.54425348190438,251.544295384696,251.5442940559666
251.5442521844787,251.54425352418107,251.5442534014489,251.5442956252599,251.54429450569134
251.54425233297323,251.54425342803071,251.54425332771103,251.54429587378237,251.54429495865944
251.54425248314877,251.54425334045035,251.544253261912,251.54429613139567,251.54429541496143
251.54425263513338,251.54425326275674,251.5442532052597,251.5442963993019,251.54429587480593
251.54425278893805,251.54425319632537,251.54425315900465,251.54429667849655,251.54429633804816
251.54425294469047,251.54425314247044,251.5442531243523,251.5442969701789,251.5442968048959
251.54425310252012,251.54425310251904,251.54425310252003,251.54429727556126,251.5442972755606
251.5442532624179,251.5442530775476,251.54425309448487,251.54429759538422,251.54429774987577
251.54425342442715,251.54425306748172,251.54425310018317,251.54429792967906,251.54429822797096
251.54425358853373,251.54425307197917,251.54425311930277,251.54429827816506,251.5442987098396
251.54425375472357,251.54425309069785,251.54425315153165,251.54429864056132,251.54429919547505
251.54425392302605,251.5442531233059,251.54425319657093,251.54429901668533,251.54429968499664
251.54425409334098,251.5442531694445,251.5442532540856,251.5442994060638,251.54430017814718
251.54425426569702,251.54425322877796,251.54425332377335,251.54429980851046,251.5443006750449
251.54425444012506,251.54425330098448,251.54425340534456,251.5443002238525,251.54430117581182
251.5442546165217,251.54425338568475,251.54425349844539,251.5443006515966,251.544301680185
251.54425479491744,251.54425348255373,251.54425360278321,251.54430109156675,251.5443021882857
251.54425497529812,251.5442535912493,251.544253718046,251.54430154348228,251.5443027001073
251.5442551576496,251.54425371142926,251.5442538439216,251.54430200706238,251.5443032156431
251.54425534200539,251.54425384278662,251.54425398013427,251.54430248214948,251.5443037350201
251.54425552825708,251.544253984912,251.5442541263022,251.5443029682196,251.54430425796582
251.5442557164375,251.5442541374955,251.5442542821468,251.5443034651121,251.54430478460608
251.54425590658138,251.5442543002379,251.5442544473995,251.5443039726776,251.54430531507052
251.54425609857765,251.54425447271387,251.54425462166378,251.54430449037548,251.54430584908116
251.54425629246043,251.54425465462165,251.54425480466864,251.5443050180537,251.54430638676672
251.5442564882157,251.54425484561904,251.5442549961019,251.54430555543135,251.54430692812045
251.54425668582945,251.54425504536417,251.54425519565177,251.54430610222795,251.54430747313597
251.544256885339,251.54425525356905,251.54425540306008,251.54430665830614,251.54430802194753
251.54425708662802,251.54425546978516,251.54425561790868,251.5443072231006,251.5443085742677
251.54425728973337,251.5442556937225,251.5442558399376,251.54430779647166,251.54430913022978
251.54425749469365,251.54425592509918,251.54425606889416,251.54430837828866,251.54430968997102
