heat_double_sin/cooled,heat_double_sin/middle,heat_double_sin/measure,heat_double_sin/1mmAbove,heat_double_sin/cooled_1mm_above
474.53962006282586,474.54930949085906,474.5484236633876,474.41443246609896,474.4046818488449
474.53963092131795,474.5494824780142,474.54858165622835,474.41460783479,474.4046942120268
474.53963855448114,474.5496035765679,474.5486922262526,474.414730569464,474.4047028973562
474.5396430998444,474.5496750006535,474.54875739713395,474.41480291615727,474.4047080616738
474.539644694978,474.54969896465093,474.54877919274395,474.41482712113026,474.40470986186335
474.5396434766234,474.54967767089846,474.54875962603035,474.4148054185075,474.40470845387756
474.539639583089,474.54961334564365,474.5487007317106,474.41474006658717,474.40470399544165
474.5396331499434,474.54950817106385,474.54860450422575,474.4146332789645,474.404696641157
474.53962431803774,474.5493644156037,474.5484730169397,474.4144873568198,474.404686551662
474.5396132235726,474.54918427160703,474.54830827358467,474.41430452406064,474.4046738822788
474.53960000407653,474.54896995320684,474.54811229783377,474.414087026723,474.404658789848
474.53958479707785,474.5487236745362,474.5478871133598,474.4138371108431,474.40464143121
474.5395677355131,474.5484475754416,474.54763467591727,474.4135569470781,474.4046219579647
474.53954896567365,474.548144011864,474.5473571388339,474.4132489253596,474.40460053695443
474.5395286209522,474.54781513098186,474.5470564645647,474.41291522378214,474.4045773202989
474.539506833128,474.5474630540453,474.5467345918691,474.4125579941401,474.4045524582788
474.53948375091215,474.5470901758887,474.546393709619,474.41217966581553,474.404526120495
474.5394595064348,474.54669862339347,474.5460357617204,474.4117823963152,474.40449845762805
474.539434237224,474.5462906106926,474.5456627718459,474.41136843167476,474.4044696265181
474.53940808080836,474.5458683519191,474.5452767636687,474.4109400179306,474.40443978400594
474.5393811677435,474.54543394866903,474.5448796579877,474.4104992869428,474.40440907897704
474.5393536493642,474.5449898379195,474.54447368218666,474.41004871083766,474.40437768402353
474.53932565640037,474.54453812406337,474.54406075962004,474.4095904243119,474.40434574822956
474.53929731909614,474.54408090370663,474.5436428065278,474.4091265541657,474.40431342012556
474.5392687895151,474.54362062550695,474.5432220609657,474.4086595843704,474.4042808731344
474.53924019797,474.5431593871663,474.5428004401752,474.40819164283766,474.40424825586456
474.53921168198934,474.54269940281813,474.5423799678293,474.4077249756036,474.404215725157
474.5391833791014,474.54224288659526,474.54196266760084,474.4072618287043,474.4041834378518
474.5391554197351,474.5417919381263,474.5415504584956,474.4068043320088,474.40415154269084
474.53912795576053,474.5413490028581,474.54114557562866,474.4063549662259,474.4041202128753
474.5391011174991,474.5409161786811,474.54074993641643,474.40591585946066,474.40408959702404
474.5390750359132,474.54049557384093,474.5403654677417,474.40548915032537,474.4040598444875
474.5390498619118,474.5400896182514,474.53999439051984,474.4050773037685,474.4040311273702
474.53902572624384,474.5397004167188,474.53963862848946,474.40468245491246,474.40400359477894
474.53900276643805,474.5393301833765,474.53930020532397,474.4043068497936,474.40397740355473
474.53898112002264,474.5389811323573,474.5389811446962,474.403952734448,474.4039527105378
474.5389608904776,474.5386549293461,474.53868296899066,474.40362179854316,474.40392963373586
474.53894208041214,474.5383516158295,474.53840571609334,474.40331408413306,474.40390817611933
474.5389246476727,474.5380705120752,474.53814876467493,474.403028901625,474.40388828960334
474.53890855151616,474.53781096109617,474.5379115141975,474.40276558450233,474.40386992771175
474.5388937633825,474.5375725023592,474.5376935436976,474.4025236655524,474.40385305786674
474.53888024219015,474.5373544734193,474.5374942476482,474.402302472721,474.4038376332063
474.53886795114755,474.53715628100537,474.5373130837528,474.4021014041317,474.4038236117621
474.5388568534628,474.53697733184634,474.5371495097149,474.4019198579079,474.40381095156556
474.53884690994414,474.5368169939693,474.537002947861,474.40175719290954,474.4037996079102
474.538838088882,474.5366747560537,474.5368729308044,474.40161289040014,474.4037895446257
474.5388303507931,474.53654998142775,474.5367588765768,474.40148630447254,474.4037807166728
474.5388236573033,474.5364420513046,474.53666021955786,474.40137680736404,474.40377308027814
474.53881797503965,474.5363504275363,474.53657646783836,474.4012838531216,474.40376659737336
474.5388132653646,474.5362744870925,474.5365070519193,474.4012068096772,474.4037612238844
474.5388094914865,474.5362136367024,474.5364514295043,474.4011450751547,474.40375691784294
474.5388066166136,474.5361672830947,474.5364090582967,474.4010980476776,474.4037536372805
474.5388046035462,474.5361348264202,474.53637938998713,474.4010651186952,474.40375133976306
474.5388034165152,474.53611568989595,474.5363618973505,474.4010457030592,474.4037499844896
474.53880301810466,474.53610927018906,474.5363560288927,474.40103918868476,474.4037495287791
474.53880337170676,474.5361149769906,474.53636124502503,474.4010449767003,474.40374993087266
474.53880444034075,474.5361322139812,474.5363770006649,474.4010624621376,474.40375114858693
474.53880618721075,474.536160387824,474.5364027534553,474.40109104305304,474.4037531399484
474.538808575525,474.53619890524817,474.5364379610998,474.4011301175701,474.4037558629889
474.5388115684917,474.53624717298226,474.536482081302,474.4011790838122,474.40375927573973
474.5388151303005,474.5363046135791,474.536534586229,474.4012373559556,474.4037633373517
474.53881922232847,474.53637060423665,474.53659490659135,474.4013043021656,474.403768003768
474.53882380862433,474.5364445652394,474.53666251248296,474.4013793343172,474.403773233979
474.53882885374315,474.53652592503374,474.53673688145875,474.40146187256613,474.403778987552
474.5388343183027,474.536614048574,474.53681743303713,474.4015512726561,474.40378521956444
474.5388401667455,474.5367083624941,474.5369036431163,474.401646952904,474.40379188945553
474.53884636227986,474.53680827352287,474.5369949693995,474.4017483114331,474.4037989552568
474.53885286811413,474.5369131883895,474.53709086959043,474.4018547463673,474.40380637499993
474.53885964922415,474.53702254232604,474.5371908274468,474.4019656847461,474.4038141087325
474.53886666533884,474.5371356859561,474.53729424938734,474.40208046777485,474.40382211051786
474.5388738813688,474.5372520534587,474.5374006182072,474.4021985214249,474.4038303403293
474.53888126242924,474.5373710823147,474.53750941971913,474.4023192750171,474.4038387583732
474.5388887679421,474.53749211819496,474.53762005581524,474.4024420647324,474.40384731836275
474.53889636298555,474.53761459798267,474.5377320117621,474.40256631928526,474.4038559804623
474.5389040107681,474.5377379284069,474.53784474526344,474.4026914367994,474.4038647027036
474.5389116744978,474.53786151619653,474.53795771402235,474.4028168153983,474.4038734431182
474.5389193193337,474.53798479954105,474.53807040450016,474.402941885122,474.40388216196243
474.53892690456297,474.5381071219341,474.53818221659816,474.4030659799422,474.403890812796
474.538934395355,474.5382279217275,474.5382926369257,474.4031885300637,474.40389935588695
474.5389417567819,474.53834663571337,474.5384011506661,474.40330896410853,474.4039077513928
474.53894894827613,474.5384626097243,474.5385071598592,474.4034266184218,474.4039159530388
474.5389559349482,474.53857528117044,474.5386101502532,474.4035409222527,474.40392392102603
474.5389626800064,474.5386840567803,474.53870957955144,474.4036512737243,474.4039316133862
474.53896914665927,474.5387883432833,474.5388049054574,474.40375707096035,474.403938988151
474.53897529964615,474.5388875721046,474.53889560824945,474.40385773713876,474.40394600509853
474.53898109901803,474.5389810990512,474.53898109908414,474.4039526187232,474.4039526186593
474.53898651737467,474.53906848229855,474.53906097409885,474.40404126747984,474.40395879757756
474.53899155804214,474.53914977547873,474.53913528231755,474.4041237378179,474.4039645456466
474.53899622830085,474.5392250959782,474.53920413104066,474.40420014882704,474.40396987117174
474.5390005393472,474.5392946243459,474.5392676853037,474.40427068367427,474.403974786924
474.5390045010396,474.5393585195483,474.53932609041453,474.4043355036311,474.4039793041486
474.5390081232366,474.53941694055203,474.5393794916811,474.4043947699699,474.4039834340909
474.53901141659844,474.5394700592527,474.5394280462292,474.40444865707843,474.40398718891004
474.5390143892993,474.53951800745887,474.5394718745423,474.4044972986779,474.40399057793127
474.5390170520828,474.53956095840704,474.5395111349719,474.4045408705164,474.40399361340883
474.5390194153745,474.53959908021494,474.5395459811908,474.4045795431494,474.4039963072345
474.53902148782515,474.5396325123684,474.53957654069995,474.4046134580867,474.4039986692767
474.539023279936,474.53966142420404,474.5396029682859,474.4046427871199,474.4040007115136
474.53902480156574,474.53968597468844,474.53962540925676,474.4046676915212,474.4040024451907
474.53902606257265,474.53970632278805,474.5396440089201,474.4046883325622,474.4040038815528
474.53902707304235,474.53972263113945,474.5396589159385,474.4047048752377,474.40400503210407
474.53902784231855,474.53973505039517,474.5396702680199,474.404717472386,474.40400590750323
474.53902838054967,474.53974374420636,474.53967821475453,474.40472629003114,474.40400651932623
474.53902869764784,474.53974887240923,474.5396829022449,474.40473149032664,474.4040068788787
474.5390288033114,474.5397505913793,474.5396844734304,474.4047332319169,474.4040069972243
474.53902870750795,474.53974906184555,474.5396830752298,474.4047316778614,474.4040068857324
474.5390284200957,474.5397444427742,474.53967885295066,474.4047269894316,474.40400655564775
474.5390279509332,474.539736893132,474.53967195190097,474.4047193278997,474.4040060182159
474.5390273096935,474.53972656890176,474.5396625146612,474.40470885150995,474.40400528447
474.5390265065655,474.53971363436904,474.5396506914009,474.40469572693166,474.4040043660332
474.53902555126524,474.5396982462058,474.5396366253308,474.40468011310827,474.4040032739877
474.53902445335245,474.5396805585712,474.53962045736415,474.4046621664341,474.40400201923757
474.53902322324996,474.53966073952034,474.5396023411164,474.4046420574024,474.40400061367296
474.5390218705528,474.53963894377927,474.53958241801917,474.40461994298255,474.403999068238
474.53902040511946,474.53961533031475,474.53956083338045,474.40459598444676,474.403997394178
474.5390188368085,474.5395900580932,474.539537732508,474.4045703430669,474.4039956027383
474.5390171750418,474.5395632790486,474.5395132542813,474.40454317297946,474.4039937046654
474.53901543053075,474.53953516589,474.53948755656984,474.4045146493995,474.40399171217905
474.5390136127198,474.53950587091475,474.5394607785852,474.4044849268325,474.40398963605116
474.53901173097853,474.53947554521017,474.539433058433,474.4044541585562,474.40398748696896
474.53900979613076,474.53944436330073,474.53940455564197,474.4044225216271,474.4039852772801
474.5390078175609,474.5394124765148,474.5393754085385,474.4043901695681,474.40398301768846
474.5390058051275,474.53938004381945,474.53934576243046,474.40435726365104,474.4039807194394
474.5390037686888,474.539347224181,474.53931576262545,474.4043239651479,474.4039783937779
474.5390017175776,474.5393141680896,474.53928554668346,474.4042904267306,474.40397605134876
474.5389996627042,474.53928105146747,474.5392552754108,474.4042568268739,474.4039737045987
474.5389976134036,474.5392480248426,474.53922508640187,474.404223318288,474.4039713641747
474.53899557901616,474.5392152388353,474.5391951173354,474.40419005377714,474.4039690407309
474.538993570444,474.53918286922953,474.53916552889154,474.4041572116757,474.4039667467039
474.53899159702235,474.53915106656143,474.53913645867203,474.4041249447023,474.40396449274175
474.5389896686096,474.53911998979765,474.53910805198484,474.4040934141289,474.4039622900897
474.53898779506443,474.53908979790475,474.5390804541378,474.4040627812275,474.4039601499928
474.538985985791,474.53906064253397,474.5390538037517,474.4040331998478,474.4039580831777
474.53898425157627,474.5390326976106,474.5390282598081,474.404004846439,474.40395610195014
474.53898260180677,474.53900611449853,474.5390039606651,474.40397787455925,474.40395421701635
474.53898104595567,474.53898104595606,474.53898104595595,474.4039524391815,474.40395243918124
474.5389795925966,474.5389576302229,474.5389596420422,474.4039286805516,474.4039507782259
474.5389782407607,474.53893585167947,474.53893973464653,474.40390658282246,474.4039492330442
474.5389769878064,474.53891566773075,474.5389212848339,474.40388610278086,474.4039478006225
474.53897583109176,474.53889703578113,474.5389042536684,474.4038671972131,474.40394647794704
474.5389747677154,474.53887990904184,474.5388885983814,474.40384981865043,474.4039452617065
474.5389737955791,474.53886425367557,474.53887428804325,474.4038339327665,474.40394414950947
474.5389729117576,474.538850022512,474.5388612795364,474.40381949170524,474.4039431380172
474.5389721134153,474.53883716983967,474.53884953107683,474.40380644909095,474.40394222399453
474.53897139831906,474.53882565963335,474.538839009735,474.4037947683777,474.4039414048952
474.538970763612,474.53881544583317,474.5388296734086,474.40378440283604,474.4039406774593
474.5389702066527,474.5388064858441,474.53882148316234,474.403775309253,474.4039400386732
474.5389697247994,474.5387987370707,474.53881440006063,474.4037674444148,474.40393948552355
474.538969315315,474.5387921553792,474.5388083837619,474.40376076354653,474.4039390148864
474.53896897576664,474.53878670153443,474.5388033984021,474.4037552268451,474.40393862398855
474.53896870339906,474.53878233110885,474.5387994033709,474.40375078923773,474.40393830968543
474.53896849552547,474.53877900078436,474.5387963590723,474.4037474067765,474.4039380689111
474.53896834961023,474.53877666966156,474.5387942281211,474.4037450379704,474.4039378987748
474.5389682629503,474.53877529416144,474.53879297068255,474.4037436386071,474.40393779619177
474.53896823290404,474.53877483168833,474.5387925478212,474.4037431654729,474.4039377581483
474.5389682568302,474.53877523964763,474.5387929206018,474.40374357535495,474.40393778163116
474.5389683321126,474.5387764758626,474.53879405047184,474.4037448254633,474.4039378636551
474.5389684560704,474.5387784970959,474.53879589790904,474.4037468719354,474.40393800116334
474.53896862607513,474.53878126096487,474.5387984241722,474.40374967177246,474.40393819115656
474.53896883954496,474.5387847258468,474.53880159121513,474.40375318274664,474.40393843068813
474.53896909372884,474.5387888473641,474.5388053584729,474.4037573598384,474.40393871662155
474.53896938603407,474.53879358372023,474.53880968774064,474.4037621606438,474.4039390459982
474.5389697138193,474.53879889232013,474.53881454008297,474.4037675419494,474.4039394158046
474.53897007444283,474.53880473056853,474.5388198765644,474.40377346054197,474.40393982302703
474.53897046536673,474.5388110575483,474.53882565978364,474.40377987490945,474.40394026476923
474.5389708837489,474.5388178274163,474.5388318478365,474.4037867385456,474.40394073779083
474.53897132704407,474.5388249991363,474.53883840321254,474.4037940098176,474.40394123918713
474.53897179273247,474.53883253208346,474.53884528877757,474.4038016475098,474.40394176608237
474.5389722779334,474.5388403797971,474.5388524620629,474.40380960448977,474.40394231519247
474.5389727801222,474.53884850156635,474.5388598858556,474.40381783945463,474.4039428836359
474.5389732966568,474.53885685479554,474.53886752122,474.40382630919055,474.4039434683989
474.5389738248959,474.53886539688955,474.53887532922096,474.4038349704843,474.40394406646783
474.5389743623364,474.5388740874928,474.5388832729698,474.4038437823933,474.40394467498606
474.53897490606096,474.5388828795521,474.53889130945686,474.4038526971841,474.4039452906279
474.5389754535647,474.5388917326797,474.53889940176435,474.4038616738818,474.40394591053433
474.53897600234615,474.5389006065502,474.53890751303175,474.40387067157405,474.40394653185047
474.53897654948275,474.5389094540173,474.53891560016353,474.4038796424333,474.40394715124455
474.53897709247286,474.53891823475584,474.53892362629955,474.4038885455479,474.4039477658615
474.5389776286751,474.5389269061709,474.53893155250466,474.4038973377047,474.4039483726881
474.53897815544804,474.5389354256673,474.5389393398436,474.40390597569024,474.40394896871055
474.5389786702799,474.5389437527525,474.5389469513029,474.4039144184233,474.40394955106245
474.5389791702653,474.5389518405597,474.5389543440428,474.40392261835945,474.4039501164316
474.53897965289565,474.53895964865137,474.5389614811002,474.40393053447315,474.403950661955
474.53898011564536,474.5389671363042,474.5389683252508,474.4039381254485,474.4039511847499
474.5389805556353,474.53897425708067,474.53897483404717,474.40394534417703,474.4039516815345
474.53898097034516,474.5389809703454,474.5389809703453,474.40395214943214,474.4039521494322
474.5389813576915,474.53898724250433,474.53898670343773,474.40395850713236,474.40395258606605
474.538981717824,474.53899307596964,474.5389920355292,474.4039644197242,474.4039529916064
474.5389820515327,474.53899848348476,474.5389969782684,474.4039699001343,474.4039533669525
474.5389823593547,474.53900347369773,474.5390015395603,474.40397495713825,474.4039537127194
474.53898264208675,474.5390080594598,474.53900573115186,474.403979603772,474.4039540298139
474.5389829004999,474.53901225320874,474.5390095644122,474.40398385265166,474.40395431911406
474.53898313516993,474.5390160642134,474.5390130478139,474.4039877131832,474.40395458127864
474.53898334687386,474.5390195050106,474.5390161928164,474.403991198083,474.40395481719236
474.5389835363198,474.5390225870135,474.53901900985244,474.40399431892973,474.4039550276622
474.5389837042153,474.5390253216354,474.5390215093544,474.4039970873013,474.4039552134951
474.5389838513039,474.5390277208621,474.5390237022785,474.403999515356,474.40395537553707
474.5389839782177,474.53902979488083,474.5390255979366,474.4040016134308,474.4039555145117
474.5389840857053,474.5390315557619,474.53902720736176,474.40400339376936,474.403955631271
474.53898417449483,474.5390330152544,474.5390285412938,474.4040048682891,474.4039557266435
474.53898424524897,474.5390341840272,474.5390296094847,474.4040060478164,474.4039558013878
474.5389842987008,474.5390350739051,474.5390304227436,474.4040069443456,474.4039558563379
474.53898433555787,474.5390356963016,474.5390309915029,474.404007569455,474.40395589230076
474.5389843565286,474.5390360626304,474.53903132619587,474.40400793472355,474.4039559100837
474.53898436232015,474.5390361843052,474.5390314372554,474.4040080517286,474.4039559104915
474.53898435363766,474.5390360726798,474.53903133505986,474.40400793199103,474.4039558943312
474.5389843311925,474.5390357392294,474.53903103009856,474.4040075871509,474.4039558624121
474.5389842956819,474.5390351952024,474.53903053265316,474.4040070286171,474.4039558155275
474.5389842478321,474.539034452293,474.5390298534131,474.4040062682566,474.40395575450856
474.5389841883434,474.5390335218016,474.53902900270833,474.4040053175317,474.4039556801522
474.53898411792386,474.5390324151418,474.53902799097125,474.40400418802085,474.40395559326544
474.53898403728124,474.5390311437269,474.53902682863463,474.4040028913025,474.4039554946552
474.5389839470995,474.539029718587,474.53902552578097,474.4040014385645,474.4039553850995
474.5389838481325,474.53902815186717,474.53902409351167,474.4039998421312,474.4039552654612
474.53898374106655,474.53902645463546,474.53902254194395,474.403998113229,474.403955136521
474.5389836265791,474.53902463782555,474.5390208810719,474.4039962629479,474.4039549990496
474.53898350543693,474.53902271378377,474.5390191221811,474.40399430381615,474.40395485392446
474.5389833783198,474.5390206934731,474.53901727529274,474.40399224695375,474.4039547019188
474.5389832459353,474.53901858830665,474.53901535083907,474.4039901039391,474.40395454383935
474.53898310899143,474.53901640969815,474.53901335925315,474.4039878863506,474.4039543804933
474.53898296815964,474.5390141684802,474.5390113104369,474.4039856051759,474.40395421264424
474.53898282422006,474.5390118772159,474.539009215874,474.4039832731634,474.4039540411853
474.53898267784507,474.53900954675254,474.5390070854796,474.40398090131555,474.403953866881
474.53898252970436,474.539007187897,474.53900492913226,474.4039785005936,474.40395369049304
474.538982380582,474.53900481327275,474.53900275837066,474.4039760838075,474.4039535129192
474.538982231148,474.5390024336923,474.53900058307835,474.40397366192406,474.40395333492114
474.53898208211046,474.5390000605694,474.5389984136883,474.4039712465222,474.4039531573063
474.5389819341771,474.538997705317,474.53899626063304,474.4039688491801,474.4039529808815
474.53898178801876,474.538995378758,474.53899413380526,474.4039664808749,474.4039528064096
474.53898164441847,474.538993093499,474.5389920447287,474.4039641543999,474.40395263478695
474.5389815040461,474.53899086035375,474.5389900032877,474.403961880723,474.4039524667756
474.53898136757556,474.53898869018934,474.53898801941574,474.4039596708664,474.40395230314164
474.53898123578483,474.5389865955326,474.53898610456343,474.4039575375424,474.40395214477593
474.53898110934585,474.5389845872324,474.53898426864737,474.4039554917547,474.40395199244284
474.53898098896696,474.5389826767025,474.5389825221007,474.4039535450821,474.40395184694955
474.538980875356,474.53898087535623,474.53898087535606,474.40395170910307,474.4039517091032
474.538980769045,474.5389791917794,474.53897933626143,474.40394999252504,474.4039515795079
474.5389806700484,474.5389776261871,474.53897790501384,474.4039483955706,474.40395145818405
474.5389805781488,474.53897617507585,474.53897657841037,474.4039469146821,474.4039513448807
474.53898049313574,474.53897483505887,474.53897535335557,474.4039455464211,474.40395123935525
474.5389804148634,474.5389736037637,474.53897422768074,474.4039442883846,474.4039511414448
474.53898034311965,474.5389724777756,474.5389731982646,474.4039431371058,474.403951050905
474.53898027771515,474.5389714540372,474.5389722623124,474.40394208948186,474.40395096751894
474.53898021846044,474.5389705294904,474.53897141702913,474.4039411424103,474.4039508910701
474.5389801651532,474.538969700878,474.5389706594369,474.4039402925834,474.40395082132477
474.53898011763135,474.5389689655654,474.5389699871281,474.40393953733286,474.403950758102
474.5389800756909,474.538968320271,474.5389693971027,474.4039388733261,474.40395070116637
474.538980039134,474.53896776180494,474.53896888644516,474.40393829732443,474.403950650289
474.5389800077899,474.53896728739505,474.5389684526213,474.4039378065194,474.40395060527936
474.53897998145885,474.5389668938293,474.5389680926955,474.4039373976498,474.4039505659067
474.53897995995186,474.5389665780505,474.53896780387277,474.40393706761307,474.40395053195476
474.53897994307897,474.53896633700055,474.53896758335816,474.40393681330664,474.40395050320643
474.5389799306487,474.5389661675878,474.53896742832535,474.4039366315905,474.40395047944
474.5389799224776,474.53896606684026,474.5389673360581,474.40393651945453,474.40395046045074
474.53897991837266,474.53896603164804,474.53896730371366,474.4039364737404,474.4039504460152
474.53897991814506,474.53896605896836,474.5389673285106,474.40393649135785,474.403950435915
474.5389799216051,474.5389661457288,474.53896740764037,474.40393656919474,474.4039504299384
474.5389799285629,474.5389662888708,474.53896753830753,474.40393670414494,474.40395042786554
474.53897993882936,474.5389664853368,474.5389677177171,474.4039368931061,474.4039504294799
474.5389799522148,474.5389667320692,474.5389679430741,474.40393713297533,474.4039504345647
474.53897996853436,474.53896702609114,474.53896821165773,474.4039374207299,474.40395044290597
474.5389799875902,474.538967364194,474.5389685205349,474.40393775311895,474.40395045428266
474.5389800091969,474.53896774338955,474.53896886697424,474.403938127108,474.4039504684799
474.5389800331714,474.5389681607314,474.53896924828246,474.4039385397044,474.40395048528563
474.53898005931194,474.5389686129476,474.53896966146885,474.4039389875939,474.40395050447444
474.53898008743494,474.5389690970827,474.5389701038319,474.4039394677747,474.40395052583386
474.53898011735095,474.53896961007894,474.53897057257655,474.40393997714403,474.403950549147
474.5389801488706,474.5389701488788,474.53897106490797,474.4039405125998,474.4039505741973
474.5389801818132,474.538970710571,474.53897157816516,474.40394107118476,474.4039506007753
474.53898021597223,474.53897129180956,474.53897210928955,474.4039416495097,474.40395062865036
474.5389802511666,474.5389718896779,474.53897265561534,474.4039422446123,474.40395065761265
474.53898028721636,474.5389725012766,474.53897321449193,474.40394285354756,474.4039506874533
474.53898032391345,474.5389731232339,474.5389737828378,474.4039434729002,474.40395071794
474.5389803610775,474.5389737526474,474.5389743579994,474.403944099722,474.40395074886396
474.5389803985194,474.53897438645936,474.538974937182,474.4039447309106,474.40395078000853
474.53898043604954,474.5389750216121,474.53897551759076,474.4039453633633,474.4039508111569
474.53898047348804,474.5389756552095,474.53897609657815,474.4039459941383,474.40395084210024
474.53898051062623,474.53897628386915,474.53897667105275,474.40394661980974,474.4039508726062
474.5389805472847,474.53897690469597,474.53897723836803,474.40394723743685,474.4039509024661
474.5389805832826,474.53897751478655,474.53897779587,474.4039478440705,474.4039509314703
474.5389806184125,474.53897811077053,474.538978340478,474.40394843629707,474.40395095938754
474.538980652494,474.53897868974786,474.5389788695412,474.4039490111707,474.4039509860086
474.5389806853377,474.5389792486606,474.5389793802645,474.40394956558885,474.4039510111168
474.5389807167543,474.5389797844515,474.5389798698531,474.4039500964491,474.4039510344955
474.53898074656195,474.53898029418957,474.53898033562825,474.403950600774,474.40395105593336
474.5389807745557,474.5389807745558,474.5389807745557,474.40395107520266,474.40395107520266
474.53898080059406,474.5389812232722,474.5389811845535,474.40395151742,474.4039510921381
474.53898082469414,474.53898164061445,474.5389815658736,474.40395192770194,474.40395110675513
474.53898084689484,474.5389820271879,474.5389819190694,474.4039523066683,474.403951119104
474.53898086725354,474.538982383922,474.5389822449906,474.40395265525825,474.40395112924637
474.53898088582145,474.53898271163536,474.53898254438525,474.40395297430155,474.40395113723963
474.5389809026497,474.53898301114674,474.538982818002,474.40395326462817,474.40395114314174
474.5389809177933,474.5389832833412,474.5389830666499,474.40395352713176,474.40395114701084
474.5389809312954,474.53898352889814,474.53898329094983,474.40395376250797,474.40395114890265
474.5389809432114,474.5389837487096,474.53898349171743,474.4039539716576,474.40395114887605
474.538980953595,474.5389839436409,474.5389836697437,474.4039541554544,474.4039511469882
474.53898096249185,474.5389841144111,474.53898382568576,474.4039543146342,474.4039511432973
474.538980969956,474.5389842618921,474.53898396034083,474.4039544500773,474.40395113786104
474.5389809760389,474.5389843869027,474.5389840744573,474.4039545626137,474.4039511307371
474.5389809807913,474.5389844902614,474.5389841687833,474.40395465307336,474.4039511219829
474.53898098426527,474.5389845728055,474.5389842440843,474.40395472230085,474.4039511116532
474.53898098651007,474.5389846353117,474.53898430107046,474.4039547710913,474.40395109981114
474.53898098757827,474.53898467862246,474.53898434051166,474.403954800295,474.403951086512
474.5389809875204,474.5389847035604,474.53898436315995,474.40395481074194,474.403951071809
474.5389809863879,474.53898471093197,474.5389843697525,474.4039548032571,474.40395105576783
474.5389809842321,474.5389847015644,474.5389843610455,474.40395477867537,474.40395103844236
474.53898098110403,474.5389846762763,474.53898433778744,474.40395473782667,474.40395101989003
474.53898097705496,474.53898463588666,474.53898430072667,474.4039546815409,474.4039510001687
474.53898097213454,474.53898458119824,474.5389842505971,474.4039546106281,474.4039509793306
474.53898096639654,474.53898451305787,474.538984188173,474.4039545259545,474.4039509574438
474.5389809598911,474.53898443227223,474.53898411419163,474.403954428334,474.403950934561
474.5389809526671,474.53898433963474,474.53898402937835,474.4039543185666,474.40395091073333
474.5389809447797,474.5389842360119,474.5389839345251,474.40395419753895,474.4039508860309
474.5389809362782,474.5389841222,474.53898383036,474.4039540660541,474.40395086050523
474.5389809272138,474.5389839990179,474.53898371763137,474.4039539249422,474.403950834214
474.53898091763756,474.5389838672841,474.5389835970876,474.40395377503296,474.4039508072149
474.538980907598,474.5389837277808,474.5389834694436,474.40395361711495,474.40395077955816
474.53898089715165,474.53898358139844,474.5389833355134,474.40395345209936,474.4039507513161
474.5389808863468,474.5389834289208,474.53898319601336,474.4039532807764,474.40395072253875
474.5389808752321,474.53898327112574,474.53898305165467,474.4039531039303,474.40395069327656
474.53898086386414,474.53898310891276,474.5389829032596,474.40395292248155,474.4039506636022
474.53898085229133,474.53898294306094,474.5389827515402,474.4039527372155,474.4039506335656
474.5389808405649,474.538982774389,474.5389825972449,474.4039525489622,474.40395060322464
474.5389808287358,474.53898260371545,474.53898244112196,474.4039523585512,474.4039505726367
474.5389808168525,474.53898243181527,474.53898228387976,474.4039521667637,474.4039505418518
474.538980804972,474.5389822595951,474.5389821263473,474.4039519745278,474.40395051094333
474.5389807931424,474.53898208782994,474.5389819692326,474.4039517826244,474.40395047996094
474.5389807814119,474.53898191729473,474.5389818132445,474.40395159183475,474.40395044895416
474.53898076983785,474.53898174889616,474.53898165921146,474.4039514030868,474.40395041799695
474.53898075846814,474.5389815834087,474.5389815078417,474.4039512171613,474.40395038713865
474.53898074735406,474.5389814216513,474.5389813598836,474.4039510348883,474.4039503564371
474.53898073654676,474.53898126444255,474.53898121608574,474.40395085709775,474.4039503259498
474.53898072609474,474.538981112563,474.53898107716134,474.403950684576,474.4039502957268
474.5389807160545,474.53898096690943,474.5389809439304,474.4039505182415,474.4039502658411
474.53898070647455,474.5389808282609,474.53898081710497,474.4039503588794,474.4039502363427
474.5389806974037,474.5389806974037,474.5389806974037,474.4039502072818,474.4039502072818
474.5389806888871,474.53898057505137,474.5389805854792,474.40395006418174,474.4039501787186
474.5389806809204,474.5389804611271,474.53898048126086,474.4039499294956,474.40395015064286
474.5389806734908,474.538980355416,474.5389803845527,474.4039498030045,474.4039501230388
474.5389806665854,474.5389802577033,474.53898029515807,474.40394968449,474.403950095891
474.5389806601901,474.53898016775224,474.5389802128611,474.40394957370626,474.40395006917765
474.5389806542954,474.5389800853943,474.5389801375074,474.4039494704912,474.403950042897
474.5389806488867,474.53898001039056,474.53898006887874,474.403949374597,474.4039500170268
474.5389806439503,474.5389799425098,474.5389800067639,474.4039492857832,474.40394999154495
474.5389806394756,474.53897988157183,474.53897995099817,474.4039492038765,474.40394996644926
474.5389806354489,474.53897982734395,474.5389799013689,474.40394912863485,474.40394994171817
474.53898063185744,474.5389797796114,474.53897985767975,474.4039490598396,474.4039499173359
474.5389806286882,474.53897973815924,474.5389798197344,474.403948997272,474.40394989328723
474.53898062592793,474.5389797027644,474.538979787329,474.4039489407,474.4039498695507
474.53898062356535,474.53897967323053,474.5389797602842,474.4039488899338,474.4039498461232
474.53898062158703,474.5389796493329,474.53897973839435,474.4039488447396,474.40394982298335
