cooledVariable,middle,measureVariable,1mmAbove,1mmbelov
479.24901291908577,476.06854417088306,479.24901291938164,476.068541503241,476.0685424745957
479.2482157341984,476.06854411974996,479.2482157344893,476.06854144003296,476.06854241397036
479.2474142927375,476.0685440682161,479.24741429302253,476.06854137642966,476.06854235292275
479.2466084163287,476.0685440162773,479.246608416607,476.0685413124227,476.06854229144614
479.245798130065,476.06854396394317,479.2457981303357,476.06854124802027,476.06854222954973
479.2449834590398,476.06854391122295,479.2449834593021,476.0685411832305,476.06854216724275
479.24416421810474,476.0685438581124,479.2441642183578,476.0685411180448,476.06854210451814
479.2433408517288,476.0685438046477,479.24334085197205,476.06854105250426,476.0685420414169
479.2425131758769,476.0685437508251,479.24251317610975,476.06854098660085,476.0685419779324
479.24168100210034,476.06854369663967,479.24168100232214,476.0685409203253,476.0685419140571
479.2408447814885,476.06854364212865,479.2408447816989,476.06854085371987,476.068541849833
479.24000432668635,476.0685435872875,479.24000432688496,476.06854078677554,476.0685417852528
479.23915966278685,476.06854353212543,479.23915966297307,476.0685407195004,476.06854172032547
479.2383108148831,476.0685434766519,479.2383108150568,476.0685406519027,476.06854165506013
479.23745758915436,476.06854342086194,479.2374575893153,476.0685405839731,476.06854158944935
479.2366004474664,476.0685433647933,479.23660044761436,476.0685405157543,476.0685415235355
479.23573919705996,476.0685433084412,479.23573919719473,476.0685404472371,476.06854145731086
479.2348736409674,476.0685432518002,479.2348736410891,476.06854037841197,476.0685413907675
479.2340042473671,476.0685431949088,479.2340042474757,476.0685403093221,476.0685413239487
479.23313082033417,476.06854313776194,479.2331308204296,476.0685402399584,476.06854125684663
479.2322533849611,476.0685430803686,479.2322533850435,476.06854017032833,476.06854118946995
479.2313719663414,476.06854302273854,479.2313719664111,476.0685401004406,476.06854112182833
479.23048636239236,476.068542964866,479.23048636244954,476.06854003028496,476.06854105391307
479.22959705155483,476.06854290679,479.2295970515996,476.06853995990565,476.06854098576815
479.22870383275585,476.06854284850493,479.22870383278894,476.0685398892924,476.0685409173851
479.2278065009213,476.0685427900053,479.22780650094285,476.06853981843557,476.06854084875573
479.22690554049507,476.06854273133024,479.22690554050564,476.0685397473794,476.06854077992404
479.22600074739347,476.0685426724744,479.22600074739364,476.0685396761139,476.0685407108818
479.2250921459583,476.0685426134447,479.2250921459486,476.06853960464537,476.068540641636
479.2241797575272,476.0685425542411,479.2241797575083,476.06853953297366,476.0685405721863
479.2232633676556,476.0685424948459,479.2232633676281,476.06853946107884,476.0685405025129
479.2223434660358,476.06854243528704,479.22234346600015,476.0685393889956,476.06854043264923
479.2214198391846,476.06854237554705,479.22141983914145,476.0685393167036,476.06854036257516
479.22049226980397,476.0685423156082,479.22049226975395,476.0685392441829,476.0685402922706
479.21956125330934,476.0685422554989,479.2195612532527,476.0685391714685,476.06854022176935
479.2186265733478,476.0685421952015,479.2186265732854,476.06853909854016,476.06854015105125
479.2176882505063,476.0685421347133,479.2176882504384,476.068539025396,476.0685400801141
479.21674630537103,476.0685420740322,479.2167463052983,476.0685389520342,476.0685400089558
479.21580051599364,476.06854201314013,479.2158005159164,476.06853887843414,476.0685399375558
479.21485138711614,476.068541952066,479.2148513870351,476.0685388046317,476.0685398659484
479.21389869770974,476.068541890792,479.21389869762504,476.06853873060624,476.0685397941135
479.21294222309876,476.06854182929965,479.21294222301117,476.0685386563369,476.0685397220301
479.21198247349525,476.06854176761834,479.21198247340504,476.06853858185985,476.0685396497331
479.2110192251273,476.0685417057298,479.211019225035,476.06853850715424,476.06853957720176
479.2100524985815,476.0685416436319,479.2100524984873,476.06853843221853,476.06853950443394
479.2090823144441,476.06854158132194,479.20908231434856,476.0685383570506,476.06853943142755
479.20810844360057,476.06854151878207,479.20810844350405,476.06853828162957,476.0685393581617
479.2071314051677,476.06854145604126,479.2071314050706,476.068538205992,476.06853928467143
479.206150970908,476.06854139308166,479.20615097081065,476.0685381301169,476.06853921093614
479.2051669091062,476.06854132988445,479.205166909009,476.06853805398293,476.06853913693453
479.20417974409605,476.0685412664798,479.20417974399936,476.06853797762733,476.0685390627023
479.2031892450238,476.0685412028491,479.20318924492784,476.0685379010286,476.06853898821845
479.20219543247583,476.06854113899004,479.20219543238113,476.0685378241854,476.06853891348084
479.2011983270387,476.0685410749003,479.20119832694536,476.06853774709543,476.06853883848714
479.20019769276837,476.0685410105607,479.20019769267674,476.0685376697373,476.0685387632159
479.19919406248215,476.0685409460021,479.19919406239245,476.0685375921485,476.06853868770344
479.1981872010714,476.06854088120565,479.19818720098397,476.0685375143079,476.0685386119285
479.19717687011826,476.0685408161523,479.19717687003333,476.06853743619337,476.06853853586927
479.1961636074037,476.0685407508731,479.1961636073215,476.0685373578433,476.0685384595628
479.1951471753292,476.06854068534886,479.19514717525004,476.06853727923567,476.0685383829871
479.1941275944813,476.06854061957733,479.19412759440536,476.0685372003687,476.06853830614006
479.19310488544625,476.068540553556,479.1931048853736,476.0685371212407,476.0685382290195
479.1920788057888,476.0685404872658,479.1920788057198,476.0685370418295,476.06853815160366
479.19104990135145,476.068540420738,479.19104990128625,476.0685369621738,476.06853807392974
479.19001793049176,476.06854035395344,479.1900179304306,476.06853688225164,476.0685379959758
479.18898264842676,476.0685402868926,479.1889826483697,476.0685368020406,476.06853791771977
479.18794460570996,476.06854021958736,479.1879446056571,476.0685367215798,476.0685378391994
479.1869035583353,476.0685401520182,479.1869035582869,476.06853664084707,476.06853776039236
479.18585952688954,476.0685400841829,479.1858595268456,476.0685365598407,476.0685376812968
479.1848125319589,476.068540016079,479.18481253191953,476.0685364785587,476.0685376019103
479.1837623249537,476.06853994768665,479.18376232491914,476.06853639697846,476.0685375222105
479.18270946406744,476.0685398790383,479.1827094640376,476.0685363151398,476.0685374422356
479.18165370146096,476.06853981011443,479.1816537014361,476.0685362330201,476.0685373619634
479.1805947863236,476.06853974089466,479.1805947863036,476.06853615059646,476.06853728137105
479.17953328130665,476.0685396714122,479.17953328129164,476.06853606790935,476.0685372004975
479.17846893633407,476.0685396016469,479.1784689363241,476.06853598493564,476.06853711932
479.1774017719925,476.0685395315965,479.1774017719876,476.06853590167367,476.06853703783645
479.17633180886855,476.0685394612587,479.1763318088687,476.0685358181218,476.0685369560447
479.17525879255504,476.0685393906128,479.17525879256027,476.06853573425644,476.06853687392135
479.174183292922,476.0685393196928,479.17418329293224,476.06853565011886,476.06853679150646
479.17310505627086,476.068539248478,479.1731050562861,476.06853556568564,476.0685367087765
479.17202382610066,476.0685391769481,479.1720238261209,476.0685354809335,476.06853662570853
479.17094017648566,476.06853910513706,479.17094017651084,476.06853539590384,476.06853654234254
479.16985385161746,476.0685390330244,479.1698538516475,476.06853531057334,476.0685364586553
479.16876487208236,476.0685389606076,479.16876487211726,476.06853522494004,476.0685363746445
479.1676732584669,476.0685388878844,479.1676732585065,476.068535139002,476.06853629030786
479.1665787508847,476.0685388148337,479.1665787509289,476.06853505273557,476.06853620562174
479.16548193020685,476.06853874149056,479.1654819302556,476.06853496618305,476.0685361206273
479.1643825372133,476.0685386678338,479.1643825372665,476.0685348793205,476.06853603530055
479.1632803100498,476.06853859384233,479.16328031010715,476.06853479212384,476.0685359496175
479.1621758335388,476.06853851955134,479.1621758336004,476.0685347046357,476.0685358636197
479.1610688464769,476.06853844493986,479.1610688465424,476.0685346168322,476.0685357772832
479.1599593694505,476.0685383700055,479.15995936951975,476.06853452871155,476.0685356906058
479.1588474230459,476.06853829474574,479.1588474231188,476.0685344402717,476.0685356035853
479.1577327422345,476.0685382191389,479.1577327423108,476.0685343514882,476.0685355161971
479.15661591821413,476.0685381432212,479.1566159182936,476.06853426240485,476.06853542848376
479.15549668658025,476.0685380669712,479.1554966866627,476.0685341729969,476.0685353404208
479.1543747804627,476.06853799036674,479.154374780548,476.0685340832397,476.0685352519833
479.15325079475804,476.0685379134446,479.1532507948458,476.0685339931772,476.06853516321434
479.1521244632047,476.06853783618305,479.15212446329474,476.06853390278485,476.06853507408937
479.150995806389,476.0685377585796,479.150995806481,476.06853381206065,476.068534984606
479.1498648448974,476.06853768063195,479.14986484499116,476.06853372100306,476.06853489476214
479.14873130889623,476.0685376023175,479.14873130899133,476.06853362958657,476.0685348045324
479.1475957992355,476.0685375236742,479.1475957993317,476.06853353785635,476.06853471396084
479.1464580466635,476.0685374446796,479.1464580467605,476.0685334457871,476.0685346230224
479.1453177796315,476.06853736531076,479.145317779729,476.06853335335325,476.06853453169106
479.1441756024353,476.0685372856062,479.144175602533,476.0685332606005,476.0685344400117
479.1430312440927,476.0685372055433,479.14303124419007,476.06853316750323,476.0685343479589
479.14188472518987,476.0685371251196,479.1418847252867,476.06853307405987,476.0685342555303
479.1407360663134,476.06853704433274,479.1407360664092,476.06853298026846,476.06853416272384
479.139584993162,476.06853696315943,479.1395849932564,476.06853288610284,476.06853406951325
479.13843211556275,476.068536881639,479.13843211565546,476.0685327916097,476.0685339759441
479.1372771597548,476.06853679974836,479.1372771598452,476.0685326967631,476.0685338819906
479.1361198498481,476.0685367174641,479.136119849936,476.0685326015369,476.06853378762634
479.1349607988625,476.06853663482576,479.13496079894736,476.06853250597777,476.0685336928973
479.13379973143253,476.06853655181004,479.13379973151393,476.06853241005973,476.0685335977772
479.13263666814476,476.06853646841466,479.1326366682222,476.068532313781,476.06853350226396
479.1314716295856,476.0685363846373,479.13147162965856,476.06853221713976,476.0685334063554
479.1303043373234,476.06853630045384,479.1303043373915,476.0685321201093,476.0685333100247
479.12913540948813,476.06853621590506,479.1291354095508,476.06853202273726,476.06853321331874
479.1279645681462,476.06853613096723,479.12796456820297,476.0685319249975,476.06853311621103
479.126791533404,476.0685360456159,479.12679153345437,476.0685318268627,476.06853301867415
479.12561692633125,476.0685359598925,479.1256169263746,476.06853172838134,476.06853292075607
479.12444046751625,476.06853587377276,479.12444046755206,476.06853162952655,476.06853282242946
479.12326217754566,476.0685357872546,479.12326217757345,476.0685315302966,476.0685327236924
479.1220820770057,476.06853570033525,479.12208207702486,476.06853143068946,476.06853262454246
479.1208998836724,476.0685356129903,479.1208998836823,476.06853133067796,476.0685325249521
479.1197162233032,476.06853552526184,479.11971622330327,476.06853123031135,476.06853242497004
