cooled,middle,measure,1mmAbove,1mmbelov
484.86681856785543,515.2712923135462,526.0307513016235,525.145766043803,526.9164115945441
484.31429378186056,514.3381976686796,524.985476336137,524.1084334821454,525.8632100974753
483.7788705667208,513.4174802958181,523.9508479083406,523.0820019048457,524.8204005237311
483.2609744071916,512.5098139237987,522.9276017466003,522.0672070113219,523.7887186082193
482.7605431459215,511.61512151096923,521.9156470751667,521.0639619929788,522.7680695985728
482.27723527633736,510.73317069993277,520.9147821687721,520.0720602936641,521.7582565941799
481.8110038850434,509.8643625462059,519.9255417568257,519.0920226316107,520.7598283186816
481.36142881730694,509.0084192502982,518.9476905941268,518.1236066031155,519.7725566800643
480.9282158163864,508.1652904063479,517.9812510608473,517.1668251674652,518.7964734701769
480.5110706255407,507.334925608493,517.0262455371598,516.2216912839469,517.8316104808687
480.1095982248529,506.5170667423416,516.0824563079959,515.287980421499,516.8777568073858
479.72370980920994,505.7120820546331,515.1503888856276,514.3661835103643,515.9354325276917
479.3530063580836,504.91971018252946,514.229822619098,513.4560730325403,515.0044238522624
478.99710440234,504.13970268036906,513.3205486361406,512.5574334384631,514.0845285802368
478.6558918092768,503.37240841871306,512.423054780614,511.67073770533364,513.1762494062135
478.32898133517216,502.61757574217125,511.5371292271724,510.7957672866931,512.2793812201414
478.0160787232847,501.87515424488186,510.66279435598824,509.9325351418283,511.3939558138694
477.7168897168732,501.14509352098264,509.8000725472335,509.0810542300262,510.5200049792461
477.43104859058667,500.4271609806881,508.9487697807498,508.2411240367393,509.6573411842049
477.15840734746484,499.7216737182805,508.1093442248304,507.413187485726,508.8064378264537
476.8985968642608,499.0283959987726,507.28159887758727,506.59704104895366,507.9671044240376
476.6512611581073,498.34710459134936,506.46534869919674,505.79249327301216,507.13916234415194
476.41623252105353,497.6780978336343,505.6610339144724,504.9999689693397,506.3230672103996
476.1931517983592,497.02114938832835,504.868466484671,504.21927366108673,505.5186374156684
475.98172473328304,496.3762088495693,504.0876687899643,503.45042030754007,504.7259047518068
475.78165706908385,495.7432258114954,503.31866321052513,502.69342186798656,503.9449010106643
475.59260755294883,495.1219923829195,502.56127978785133,501.94810205675935,503.1754625538378
475.4143786401265,494.51277615768237,501.81592861276323,501.2148553663999,502.41801505682525
475.24662628262286,493.9153662026398,501.082436699189,500.493502471212,501.67239186621754
475.0890171618099,493.3295636758155,500.3606432064951,499.78387622630504,500.93843843824544
474.94133763854376,492.7556180339111,499.6509400069557,499.0863528526223,500.21656228355954
474.80325182503793,492.19332743171043,498.95316321517663,498.4007621552896,499.5066058189645
474.6744654645514,491.64264146335177,498.2673352113303,497.7271170935938,498.8086008363093
474.55468430034284,491.10350972297294,497.593478375589,497.06543062682175,498.1225791274429
474.44358673010936,490.5757481919769,496.9314471778548,496.41555091055267,497.4484014686046
474.34093530536495,490.05957661578026,496.2816028979805,495.77782358137995,496.78644477112607
474.2464062313401,489.5548080370728,495.64379693245775,495.15209372830935,496.13656673112234
474.1596840316177,489.06126717670884,495.0178930065902,494.53821872733516,495.49863741483705
474.0805187799175,488.5791562624849,494.40423390661823,493.9365257841748,494.87301517801313
474.0085930333787,488.10829711525946,493.8026802672442,493.34686919829517,494.2595669823499
473.94361253526006,487.6486393291708,493.2132544686407,492.76926192898304,493.6583246196966
473.8852830288203,487.20013249835665,492.63597889097974,492.20371693552505,493.0693198819018
473.8332977402387,486.7626156508023,492.0707327993149,491.6501070271128,492.49243848082483
473.78738896135036,486.3362623355157,491.51782792903697,491.10872855965954,491.928007521676
473.74724832858254,485.92090874501315,490.9771404259482,490.57945124923884,491.37590957107193
473.71257338570086,485.5164023369711,490.44855894803663,490.06215720509596,490.8360398262465
473.6830875633448,485.12289976229715,489.93237646201453,489.55712419299084,490.30870644608
473.6584870415512,484.74024568191663,489.42847848942813,489.064231219097,489.7938014581443
473.63847756357893,484.36838968996767,488.9368874104499,488.5834912427012,489.2913566542884
473.6227648726867,484.0072813805883,488.4576256052522,488.11491722309034,488.801403826361
473.6110522015068,483.65678200233697,487.9905975007862,487.65840683543314,488.32385414281845
473.6030512262528,483.3170205598301,487.5360645544871,487.2142067302319,487.85898386079486
473.59846419252045,482.9878555694022,487.093928028215,486.78221146299416,487.40670093838594
473.5969968422296,482.6691563995437,486.66410187938914,486.362328088581,486.9669262247937
473.5983906871458,482.36101313468106,486.2467912082156,485.9547491349021,486.53987739121334
473.602526108924,482.06317924175517,485.84172022241256,485.5592016613943,486.12527580773275
473.60931933172134,481.77546846525297,485.4486874212496,485.1754863883738,485.72291777299955
473.6186865796948,481.4976945496606,485.06749130399567,484.80340403615673,485.3325995856613
473.6305474244174,481.22960385368214,484.6978372288439,484.4426644400417,484.95402214488337
473.6448120005852,480.971147318152,484.33971287862653,484.0932529410451,484.5871755002935
473.6613992529529,480.72206882930726,483.992820658539,483.7548764727815,484.23175754689123
473.680230505,480.4821218777342,483.6568744769502,483.4272532701842,483.88747788415446
473.7012123232594,480.2512429974365,483.33184476156435,483.11035172193067,483.5543090046193
473.7242654687424,480.0291833495997,483.0174426225289,482.80388731434005,483.23195766006444
473.7493061656061,479.8157566787102,482.7134665591133,482.5076607677288,482.9202201491378
473.7762506380075,479.61077672925484,482.4197150705866,482.2214728024127,482.61889277048687
473.80502270016274,479.41400792408615,482.13591528325736,481.94505463174335,482.327698580478
473.83552382988654,479.22536469424045,481.8620109310003,481.67834843245413,482.0465828971028
473.86767738617164,479.04460937160417,481.597726599853,481.4210829243901,481.77526618979596
473.90140842031263,478.8715123663146,481.34279672801523,481.1729964959012,481.51347896342827
473.93661587161796,478.7059759917733,481.09715027080307,480.93401682065394,481.26115148251637
473.97322440050834,478.5477687102167,480.86051928092104,480.70387994656147,481.0180118214653
474.01115023114073,478.3967042661314,480.6327022576385,480.48238659393996,480.78385627892294
474.0503095876728,478.2525964040042,480.4134977002251,480.26933748310586,480.5584811535372
474.0906291541162,478.11522455864036,480.2026512010822,480.0644819398374,480.3416283207915
474.1320044970986,477.9844727556706,480.0000691491716,479.8677255078367,480.13320504320905
474.17436201700406,477.86011872043423,479.8054950093506,479.6788154275531,479.93295102657567
474.2176291200943,477.74194673042314,479.61868044762764,479.49750697512815,479.7406143430712
474.26169986414794,477.6298309828295,479.439519550975,479.323693640468,479.55608970536025
474.30650143614815,477.5235541887444,479.2677620126324,479.1571287674544,479.3791231723909
474.35195006025225,477.4229300926547,479.1032063318691,478.99761307640375,479.2095110428109
474.3979619606172,477.32777243904695,478.9456510079546,478.8449472876322,479.04704961526824
474.44446531820427,477.2378726224829,478.79485679736194,478.6988955737202,478.8914962462796
474.4913525341479,477.1530903675804,478.6506993481837,478.55933337658894,478.7427268190678
474.53855167737623,477.0732157409352,478.51293770207485,478.4260231916665,478.60049693768576
474.5859911362714,476.9980438351978,478.38133745083087,478.298733917261,478.46456890353863
474.63356283277585,476.9274268357429,478.25576441712343,478.17733139076864,478.3348085536064
474.6811951075888,476.861158650321,478.1359826327063,478.061582986415,478.2109765932969
474.7288041848668,476.7990530234181,478.0217905968481,477.95128942451595,478.0928693212573
474.77630628876733,476.7409236995211,477.91298680881846,477.84625142538783,477.9802830361355
474.8236297243538,476.6865709807519,477.80934388714024,477.74624474278795,477.8729872373981
474.8706664729612,476.63583639510796,477.7107133430801,477.65112124810685,477.7708331051348
474.9173448992148,476.5885192982454,477.6168664930693,477.5606554261265,477.6735888035822
474.9635930007703,476.5444225457763,477.52757955266804,477.47462653169583,477.5810275252862
475.0093033094286,476.5033824156519,477.44269668429223,477.3928792809524,477.4929929077111
475.0544039467564,476.4652009600841,477.3619929561861,477.3151918128392,477.40925696463887
475.0988111369111,476.42969192355935,477.2852668676188,477.2413648476726,477.3296159947174
475.1424411040498,476.3966690505646,477.2123169178601,477.17119910576884,477.25386629659465
475.1852209044912,476.3659384985853,477.1429242854602,477.1044786564365,477.18178617460256
475.2270448454652,476.33732970339145,477.0769229489044,477.04103833178664,477.113208781866
475.26784021444655,476.31064825750263,477.0140931973774,476.98066134032905,477.04791150472033
475.3075332455183,476.28570172729735,476.95421856818314,476.9231340278291,476.98567508877005
475.3460198260326,476.26231658769444,476.89712816752444,476.86828652041515,476.92632764812953
475.383226485578,476.2402999831721,476.84260479811536,476.81590445612335,476.86964916687276
475.419087784568,476.21949206829953,476.7904721338891,476.76581372552357,476.8154611184871
475.45361162844017,476.19983863797523,476.7406545474353,476.71794090019955,476.7636856758186
475.48683259621714,476.1813072959208,476.693089697328,476.67222629491005,476.7142578330533
475.5187599293212,476.16387972741296,476.6477514685844,476.6286450425807,476.6671502288408
475.54942853910694,476.14752325128103,476.6045769464573,476.587136908684,476.622297259922
475.57887204783174,476.1322062832935,476.5635054321188,476.54764378183756,476.5796356320806
475.60710163060537,476.11790886328356,476.52450748663665,476.5101376101817,476.5391345203287
475.63415122186046,476.10459914347723,476.48752187661523,476.47455977011555,476.5007300734476
475.6600470632909,476.09224932885576,476.4524981493081,476.44086200347635,476.4643696391228
475.6848153965901,476.08083162440005,476.41938585196885,476.4089960521012,476.4300005650398
475.7084883838426,476.07031565690846,476.3881267649754,476.3789061804906,476.3975621399184
475.7310801540973,476.06067900857306,476.3586864263969,476.35055952324177,476.36701830549544
475.75262314802086,476.0518910782314,476.33100614663044,476.3238998944143,476.33830786089146
475.77314873219467,476.04392213391907,476.30502903860406,476.29887283580524,476.31137148285774
475.7926726468296,476.03674845400315,476.28071793653305,476.2754428903502,476.2861702966244
475.8112265169329,476.0303400999084,476.25801552211817,476.25355518647314,476.2626445297866
475.8288365841981,476.02466927661595,476.2368713426129,476.2331614660114,476.2407415300299
475.84552909031936,476.0197081891075,476.2172349452714,476.21421347080263,476.22040864504015
475.8613342104678,476.01542803177546,476.19905140549815,476.19665862427405,476.20158859524855
475.876270101268,476.0118031946908,476.18227956796767,476.18045764432304,476.18423835112276
475.89036716272386,476.00880470121746,476.16686414144465,476.1655576027816,476.1683002513405
475.90365493576763,476.0064042161772,476.1527512238367,476.1519069038136,476.15371808080073
475.9161528656583,476.0045751674334,476.1398975760596,476.13946426677614,476.1404466405932
475.9278906980042,476.0032890701284,476.1282489681342,476.12817778130534,476.12842937430617
475.93889467449907,476.0025181292436,476.11775494731404,476.1179991892384,476.1176136296252
475.9491910368366,476.0022345497599,476.1083650608528,476.1088802324127,476.10794675423585
475.95880840330244,476.00241063818487,476.10002685240624,476.10077070237,476.09937403746045
475.9677680980426,476.00301850342913,476.0926941268066,476.0936264819336,476.091847204139
475.97609891042515,476.0040303379023,476.0863141644101,476.0873971098955,476.0853112696861
475.98382898575994,476.00541874773114,476.0808352213269,476.08203306197186,476.0797122643264
475.99098061430095,476.00715522123755,476.0762096387266,476.0774888155691,476.07500039065206
475.9975820922841,476.0092122718006,476.07238544817363,476.0737146307217,476.0711214454233
476.003659661403,476.0115621044012,476.0693121969213,476.07066224926643,476.0680227763252
476.0092395633514,476.01417692402083,476.06693943222336,476.0682834130409,476.06565173104366
476.01434928955547,476.0170296937996,476.0652163392098,476.0665294908875,476.0639553049704
476.01901247163016,476.02009115245096,476.0640933364241,476.06535311218295,476.0628817029609
476.0232567183341,476.0233342059487,476.06351944903685,476.0647054918652,476.0623777543447
476.0271092093809,476.026731946244,476.0634442645848,476.0645383863895,476.0623908718513
476.030594219967,476.0302548330789,476.06381735804445,476.06480361283866,476.06286838521766
476.0337390269818,476.03387592258787,476.0645881957466,476.0654528108314,476.06375758155417
476.03656987211934,476.0375674197523,476.06570632494504,476.066437722205,476.0650058085465
476.0391129970733,476.04130152955327,476.0671212928934,476.06771008879684,476.06656041388027
476.0413951964366,476.0450514162832,476.0687830994193,476.0692220659363,476.06836923619557
476.04344154924024,476.0487873594195,476.0706404303302,476.0709246111806,476.07037868600514
476.04527891365996,476.0524825230199,476.072643228835,476.07276982479993,476.0725365437328
476.0469339338401,476.05611002937883,476.0747415871206,476.0747099531758,476.07479074179196
476.04843200986556,476.0596402206203,476.07688396752303,476.076695734694,476.07708746270646
476.0497998293066,476.0630462401534,476.0790204443634,476.0786793977441,476.0793746211158
476.0510636338573,476.0663002929596,476.0811005648955,476.0806126841636,476.0815995647058
476.0522496652112,476.06937458402,476.0830738763729,476.0824473357897,476.0837096411621
476.0533802573646,476.0722475389798,476.08489947787825,476.0841442037243,476.0856621925013
476.05446012063913,476.0749174505116,476.08657150472345,476.08569762910815,476.0874511460363
476.0554906492287,476.07739035396054,476.08809461741487,476.08711196725113,476.08908146429707
476.0564731868021,476.0796720829096,476.0894733239513,476.08839143101955,476.0905579473499
476.05740832889967,476.0817667441284,476.0907110927501,476.08953926864416,476.0918842818467
476.05829743139856,476.0836802196119,476.09181246833197,476.0905597271013,476.09306530676145
476.0591415925675,476.0854177830257,476.09278162398607,476.09145670874904,476.0941054636125
476.05994191067475,476.08698470803574,476.09362273300206,476.0922341159454,476.0950091939184
476.0606996725607,476.088386606407,476.09434013678873,476.0928960059859,476.0957811202564
476.0614155888285,476.08962803529624,476.09493764228574,476.09344594323863,476.09642528994215
476.0620909571208,476.09071464812894,476.0954196220812,476.0938880141132,476.0969463587749
476.06272703355467,476.09165193977924,476.0957903304498,476.09422619455023,476.09734885648237
476.0633245910242,476.09244470523697,476.09605375180536,476.0944642146255,476.0976370194915
476.06388489560476,476.0930984769858,476.096214168396,476.0946060763958,476.09781540733974
476.064409045565,476.0936185286917,476.09627575351135,476.0946556822196,476.09788846154566
476.06489813917324,476.0940101340203,476.0962426804406,476.09461693445473,476.0978606236276
476.0653533869659,476.0942786200397,476.09611907961107,476.0944936934385,476.0977362913136
476.0657756544037,476.09442912410236,476.0959091884739,476.0942899254488,476.0975199707156
476.06616616057573,476.0944670041352,476.09561716008744,476.0940095119437,476.0972160836858
476.0665260920444,476.0943975027237,476.0952470633909,476.09365625588686,476.09682896239735
476.0668563630624,476.0942259302365,476.09480326201714,476.09323424130105,476.0963632474839
476.06715816790137,476.09395755606704,476.09428984433066,476.0927472892734,476.0958232918311
476.0674326048298,476.09359765388115,476.0937109836212,476.09219930216204,476.09521353695726
476.06768077211586,476.0931514973446,476.093070853178,476.09159418232485,476.09453842438074
476.06790382198966,476.09262421524886,476.09237344083465,476.0909356570892,476.09380219976396
476.0681027387741,476.0920213523013,476.0916232777775,476.0902279667457,476.0930096824476
476.0682786810028,476.09134805735073,476.0908243659234,476.08947485175,476.09216513312094
476.0684327836803,476.0906094071139,476.089980657264,476.08868000603644,476.0912727591855
476.06856606642384,476.0898110544981,476.0890967578749,476.0878477396785,476.0903374599151
476.06867966969804,476.0889580922267,476.08817663062564,476.0869817567417,476.08936345432664
476.0687746917712,476.08805579396534,476.08722444880533,476.0860859595837,476.0883551839384
476.068852230912,476.0871094333799,476.08624438570376,476.085164250563,476.08731709026887
476.0689133990412,476.0861240274058,476.0852403549491,476.08422028794536,476.0862533396987
476.06895926334926,476.0851053552644,476.0842170446861,476.08325845813704,476.0851689192294
476.0689909398111,476.08405844314643,476.0831783740784,476.0822824245392,476.084068001171
476.0690095298719,476.082988288321,476.0821282465586,476.08129583600623,476.0829547409379
476.06901612251767,476.081900713393,476.08107137386844,476.0803031007651,476.0818341508759
476.06901182240375,476.08080072083584,476.08001166177024,476.0793078698076,476.08071038891717
476.0689977277988,476.0796935843155,476.07895328355363,476.07831404549216,476.0795878965801
476.068974936971,476.0785845774976,476.0779004125078,476.0773255301767,476.0784711153831
476.06894453952964,476.0774786918814,476.07685695644403,476.07634597701394,476.0773642052085
476.06890764953806,476.0763817683625,476.0758276236893,476.07537979062954,476.0762721751516
476.0688653584102,476.07529879689383,476.0748163190422,476.0744306213187,476.07519918192725
476.06881875202833,476.07423478171626,476.07382696576434,476.07350213680354,476.0741494017457
476.06876895275326,476.07319554229235,476.0728642444873,476.07259871556784,476.0731278144575
476.06871704742827,476.072186077266,476.0719320722545,476.07172401947884,476.0721385896941
476.0686641343216,476.07121166030265,476.07103462235534,476.07088195089443,476.0711861689734
476.06861131170194,476.0702775650685,476.07017606807926,476.0700764121728,476.0702749938141
476.06855966486455,476.0693888440471,476.06936037980904,476.06931111530247,476.06940929038456
476.06851031875016,476.0685512269671,476.0685921492768,476.06859035523087,476.06859394430563
476.06846416076905,476.0677686377422,476.06787442254546,476.06791697892163,476.06783219868817
476.06842129143143,476.06704058946923,476.0672066444963,476.0672904634209,476.0671234663795
476.0683816462916,476.06636603087077,476.0665878534251,476.0667099064978,476.06646672665124
476.06834512758604,476.06574334499504,476.06601656879116,476.06617391914466,476.0658604081188
476.06831164894237,476.06517110817873,476.06549148733126,476.06568127867683,476.06530312754734
476.0682811239883,476.0646478967591,476.06501130578266,476.06523076241007,476.06479350170224
476.06825345963074,476.06417217128234,476.0645746145804,476.0648210479246,476.0643300345295
476.06822858363995,476.0637427513063,476.0641803337262,476.06445112200856,476.0639115797486
476.0682064021998,476.06335808537307,476.06382704266076,476.0641196519274,476.0635366296364
476.06818682425353,476.0630166678584,476.06351336280323,476.06382534433016,476.0632037210238
476.0681697734321,476.0627172495677,476.06323815118594,476.063567126928,476.0629116407974
476.0681551580222,476.0624583139657,476.0630000192346,476.06334369699425,476.0626589151816
476.0681428916516,476.0622384373895,476.0627976636864,476.06315383184483,476.0624441609419
476.06813288794785,476.06205619617606,476.06262978127825,476.0629963087951,476.0622659948437
476.06812505880595,476.061910133791,476.0624950383942,476.06286987667926,476.0621230014413
476.06811932184297,476.06179890103726,476.0623922004687,476.0627733772732,476.0620138704039
476.06811558840786,476.0617210322925,476.06231992556064,476.0627055516006,476.06193717745003
476.06811377190115,476.0616750961028,476.0622769030295,476.0626651700506,476.06189153151894
476.0681137868622,476.06165969201663,476.0622618513578,476.0626510303499,476.06187557244743
476.0681155462122,476.0616733805855,476.0622734525809,476.06266189601644,476.0618879014016
476.0681189635784,476.06171473814607,476.06231040343573,476.06269654436556,476.0619271351467
476.06812395258885,476.0617823410353,476.06237140065963,476.06275375271315,476.0619918904481
476.06813042871124,476.061874792309,476.0624551652289,476.06283232111133,476.062080809802
476.06813830223984,476.0619906206743,476.06256035072346,476.06293098639543,476.06219246416083
476.06814748827355,476.06212842301454,476.0626856724644,476.0630485433117,476.06232549001817
476.06815790325527,476.0622868187171,476.0628298663945,476.0631838059536,476.0624785457547
476.0681694554629,476.0624643027322,476.06299155516,476.06333548213485,476.0626501694911
476.06818206103634,476.0626594893683,476.063169470049,476.0635023815817,476.062839014668
476.06819563360347,476.06287095496236,476.06336230779874,476.0636832816101,476.0630436980509
476.06821008679185,476.0630972758512,476.0635687651461,476.0638769595355,476.06326283640493
476.06822533822714,476.0633370913505,476.0637875963034,476.06408224659157,476.06349510750084
476.0682412937115,476.0635888547316,476.06401738570986,476.06429781474657,476.0637390089092
476.068257870678,476.0638512020537,476.06425688459126,476.0645224924321,476.0639932152308
476.0682749871966,476.06412278021537,476.06450485411756,476.0647551174099,476.0642564116204
476.06829254811447,476.06440202622844,476.0647598638118,476.0649943476534,476.0645270798179
476.06831047137547,476.06468758482856,476.0650206728584,476.06523901906127,476.0648039028705
476.06832867060746,476.0649780323528,476.06528597799445,476.0654879089492,476.0650854975442
476.06834705943777,476.0652719451378,476.0655544759569,476.06573979463275,476.0653704806039
476.0683655562346,476.0655679754299,476.06582493283724,476.06599351849115,476.0656575424277
476.0683840651385,476.06586454772344,476.066095906647,476.0662477276972,476.06594515253835
476.06840250450176,476.066160313924,476.0663661631606,476.06650126433266,476.06623200097715
476.06842079260565,476.0664539251116,476.0666344674179,476.06675296979034,476.06651677700575
476.0684388336978,476.0667438070194,476.06689937853236,476.0670014922765,476.0667979513171
476.0684565461104,476.06702861148045,476.0671596622281,476.0672456738258,476.0670742138987
476.06847384347105,476.0673069148316,476.06741401524215,476.06748429175383,476.06734418151603
476.06849063940746,476.0675772934098,476.0676611343115,476.06771612337633,476.0676064709347
476.06850685161413,476.06783838906125,476.06789977604956,476.06794000218076,476.0678597624719
476.0685223854015,476.06808864416394,476.0681285147543,476.0681545906185,476.0681025429378
476.0685371586255,476.06832670313986,476.0683461093916,476.06835872438427,476.06833349514704
476.06855108836334,476.0685511979204,476.06855130751467,476.06855122846605,476.0685512898003
476.0685640994332,476.0687608904754,476.0687429758664,476.06873103967615,476.0687547240999
476.06857620083787,476.0689559206848,476.0689212419801,476.0688982776525,476.0689439334138
476.06858741624217,476.0691366700203,476.06908645454456,476.06905326951534,476.06911928783614
476.06859776931066,476.0693035199537,476.0692389622485,476.06919634238415,476.069281157461
476.06860728603885,476.06945688951413,476.06937914810976,476.0693278555845,476.06942994881894
476.06861598522505,476.0695970817448,476.0695072891303,476.06944806898446,476.0695659559167
476.068623893076,476.06972451908655,476.0696237714462,476.06955734483444,476.0696895885945
476.06863103498836,476.06983961091765,476.0697289692538,476.0696560341841,476.06980124402
476.0686374309759,476.06994267987585,476.0698231774655,476.069744413704,476.0699012352099
476.0686431066289,476.07003413845837,476.0699067731285,476.069822837118,476.06998996235757
476.0686480856121,476.070114368137,476.0699801049318,476.0698916315463,476.07006779555724
476.06865239159004,476.07018375038353,476.07004352156406,476.06995112410874,476.0701351049031
476.0686560490829,476.07024268044603,476.0700973843056,476.07000165373785,476.0701922738539
476.0686590798881,476.0702915097111,476.0701420143473,476.07004352175693,476.0702396433177
476.0686615086887,476.0703306360573,476.07017777537385,476.0700770693541,476.0702775993053
476.06866335955135,476.0703604474262,476.070205021987,476.07010262919647,476.07030651818684
476.0686646551983,476.07038131011035,476.0702240890026,476.0701205153895,476.07032675533185
476.0686654198413,476.07039361438876,476.07023533315885,476.0701310626047,476.0703386893781
476.0686656771448,476.0703977417333,476.0702391031445,476.07013459796167,476.0703426904199
476.06866545077395,476.0703940736159,476.0702357476489,476.07013144858115,476.0703391285518
476.068664764161,476.07038298775444,476.07022561192866,476.07012193836283,476.0703283702249
476.0686636413269,476.0703648713768,476.0702090499353,476.07010639936453,476.0703107911198
476.068662105819,476.07034010405044,476.0701864086164,476.0700851570725,476.0702867594822
476.0686601807612,476.07030905853077,476.0701580286929,476.07005853113134,476.07025663694924
476.06865789080916,476.07027213226365,476.070124273456,476.07002686236086,476.0702208091142
476.06865525918363,476.0702296995608,476.0700854850492,476.06999047174037,476.0701796391239
476.06865230954946,476.07018214189407,476.0700420121615,476.0699496863899,476.07013349707296
476.0686490655713,476.0701298407353,476.06999420348154,476.0699048334295,476.0700827530553
476.06864554998174,476.0700731625238,476.0699423939571,476.06985622708754,476.07002776258054
476.0686417882501,476.07001251782617,476.06988695887276,476.06980421943547,476.06996892397143
476.06863780317514,476.06994827414997,476.06982823415217,476.06974912561753,476.0699065937733
476.0686336173266,476.069880795316,476.0697665523499,476.0696912576169,476.0698411249556
476.0686292565171,476.0698104974201,476.0697022938042,476.06963097224616,476.0697729212051
476.068624743365,476.0697377450589,476.0696357917783,476.0695685821535,476.0697023362435
476.06862010153446,476.0696629197037,476.0695673949607,476.0695044144587,476.0696297401643
476.0686153546908,476.0695864028264,476.0694974520404,476.06943879628193,476.0695555030623
476.0686105252541,476.06950855583887,476.0694262933697,476.06937203754035,476.0694799755692
476.06860563936647,476.0694298001442,476.0693543041379,476.0693044995979,476.06940356652075
476.0686007194662,476.0693504974408,476.0692818149594,476.0692364926172,476.06932662682715
476.06859578795616,476.0692710088664,476.06920915593605,476.0691683262809,476.06924950685413
476.06859087103106,476.06919175666496,476.0691367130257,476.0691003626736,476.0691726162535
476.06858599109364,476.0691131019678,476.0690648163242,476.06903291147205,476.06909630538485
476.0685811718087,476.0690354262468,476.06899381452064,476.0689662997964,476.0690209443426
476.068576436841,476.06895911097376,476.0689240563038,476.06890085476664,476.06894690322105
476.0685718086867,476.0688845187842,476.06885587314457,476.06883688734945,476.06887453383916
476.068567313385,476.06881206941534,476.06878964870947,476.06877475747984,476.06880424341665
476.06856297340073,476.0687421250075,476.0687257140167,476.06871477569985,476.068736383292
476.0685588113589,476.06867505026685,476.06866440243033,476.06865725475217,476.0686713072938
476.06855485305965,476.0686112610823,476.06860609409875,476.06860255127145,476.06860941890744
476.06855112107877,476.0685511213722,476.0685511216657,476.0685509773244,476.06855107119685
476.06854763408006,476.06849493199365,476.06849976013297,476.06850279090236,476.06849655604583
476.06854439072464,476.06844267134596,476.0684519897549,476.0684579734806,476.06844585249644
476.0685413839323,476.0683942252948,476.0684077062042,476.06841642718456,476.0683988498166
476.0685386089015,476.0683495164027,476.06836683869716,476.06837808561,476.06835547287767
476.0685360584919,476.06830842956884,476.06832928202266,476.068342850053,476.06831561000956
476.0685337257943,476.06827085340205,476.06829493436095,476.0683106249915,476.068279153142
476.06853160566135,476.06823670490064,476.0682637198419,476.06828133924927,476.0682460217473
476.06852969112845,476.068205871785,476.0682355358338,476.0682548965422,476.06821610689326
476.0685279758555,476.0681782518398,476.0682102889041,476.06823120921706,476.0681893094114
476.0685264535025,476.0681537428496,476.06818788561964,476.06821018962023,476.06816553013334
476.06852511741096,476.0681322374714,476.0681682278611,476.06819174570086,476.0681446649157
476.06852396192335,476.06811364447606,476.06815123223816,476.0681757992278,476.06812662524925
476.06852298033425,476.06809785576354,476.06813679993917,476.06816225750066,476.0681113062564
476.06852216611605,476.0680847661049,476.0681248347767,476.0681510302815,476.06809860584485
476.0685215133443,476.06807427996387,476.0681152494236,476.0681420356456,476.06808843132643
476.0685210154495,476.0680662914329,476.06810794707224,476.0681351827729,476.068080679951
476.06852066609133,476.0680606982966,476.0681028342899,476.06813038401003,476.06807525254965
476.0685204589303,476.0680573983399,476.0680998176443,476.068127551704,476.06807204995465
476.06852038762463,476.0680562893349,476.0680988036914,476.06812659818985,476.0680709729852
476.0685204458697,476.0680572696121,476.0680996994977,476.0681274362839,476.0680719230032
476.0685206272902,476.06806023639626,476.0681024111185,476.0681299778519,476.0680748002967
476.0685209256368,476.0680650889465,476.0681068464692,476.0681341365043,476.0680795071277
476.0685213344154,476.0680717225414,476.0681129098266,476.06813982244006,476.0680859418972
476.06852184734777,476.0680800359708,476.0681205086767,476.0681469488672,476.0680940064116
476.068522458094,476.0680899270193,476.068129549587,476.06815542813234,476.0681036015028
476.06852316031393,476.06810129347133,476.0681399391247,476.0681651725821,476.06811462800215
476.06852394787967,476.0681140365403,476.0681515869913,476.0681760975026,476.06812699006764
476.06852481404667,476.0681280474656,476.06816439377144,476.06818810962915,476.0681405821814
476.06852575266595,476.0681432271224,476.0681782688573,476.0682011239579,476.06815530817306
476.06852675766254,476.0681594775818,476.06819312273456,476.06821505651067,476.068171073033
476.0685278221807,476.06817668828836,476.0682088543473,476.06822981248365,476.0681877695017
476.06852894012974,476.06819476105375,476.06822537394385,476.0682453076762,476.06820530231784
476.06853010516926,476.0682135936624,476.0682425880913,476.06826145443466,476.0682235723128
476.0685313109596,476.068233083899,476.0682604033572,476.06827816510577,476.0682424803182
476.068532551482,476.0682531347425,476.0682787310569,476.06829535648984,476.0682619322049
476.06853381976026,476.06827363369166,476.06829746835587,476.0683129321145,476.06828181882616
476.06853510976754,476.06829448359645,476.0683165264513,476.0683308086693,476.06830204592734
476.0685364154996,476.0683155876659,476.06833581686914,476.0683489031518,476.0683225196027
476.0685377299468,476.06833683285976,476.06835523628206,476.0683671186276,476.0683431301825
476.0685390471014,476.0683581223365,476.06837469616966,476.06838537205067,476.06836378371156
476.0685403606238,476.06837935388126,476.06839410309925,476.068403575768,476.06838438102193
476.06854166417367,476.068400425278,476.06841336363823,476.0684216421261,476.068404822945
476.0685429517381,476.0684212395968,476.0684323891848,476.068439488003,476.06842501543963
476.0685442163167,476.06844168394525,476.06845107654726,476.0684570165911,476.06844484897965
476.0685454519012,476.0684616614735,476.0684693371971,476.0684741448372,476.0684642296018
476.0685466524541,476.0684810748536,476.0684870821691,476.0684907892785,476.0684830628792
476.06854781101947,476.0684998119105,476.06850420892715,476.0685068537225,476.06850123998146
